Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.5,16.4,11/8/2021 15:08
,,E1,1.38,7.6,
,,B8,0.65,5.46,
,,E8,2.13,10,
SPL1,,B2,1.25,20.2,11/8/2021 15:08
SPL2,,C2,17.5,141,11/8/2021 15:08
SPL3,,D2,5.06,155,11/8/2021 15:08
SPL4,,E2,4.5,113,11/8/2021 15:08
SPL5,,B3,2.04,8.31,11/8/2021 15:08
SPL6,,C3,2.29,61.2,11/8/2021 15:08
SPL7,,D3,11.1,74,11/8/2021 15:08
SPL8,,E3,9.97,152,11/8/2021 15:08
SPL9,,B4,245,4930,11/8/2021 15:08
SPL10,,C4,539,3446,11/8/2021 15:08
SPL11,,D4,1077,6233,11/8/2021 15:08
SPL12,,E4,1580,7576,11/8/2021 15:08
SPL13,,B5,369,4593,11/8/2021 15:08
SPL14,,C5,1070,7171,11/8/2021 15:08
SPL15,,D5,846,4611,11/8/2021 15:08
SPL16,,E5,2435,10220,11/8/2021 15:08
SPL17,,B6,63.1,1184,11/8/2021 15:08
SPL18,,C6,131,2236,11/8/2021 15:08
SPL19,,D6,175,2070,11/8/2021 15:08
SPL20,,E6,424,2432,11/8/2021 15:08
SPL21,,B7,21.1,131,11/8/2021 15:08
SPL22,,C7,12.4,154,11/8/2021 15:08
SPL23,,D7,15.1,161,11/8/2021 15:08
SPL24,,E7,28.7,232,11/8/2021 15:08
