Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.5,?????,10/28/2021 10:21
,,E1,1,15.9,
,,B8,0.5,10.8,
,,E8,0.9,16.9,
SPL1,,B2,2.06,52.5,10/28/2021 10:21
SPL2,,C2,1.25,38.5,10/28/2021 10:21
SPL3,,D2,1.46,50.6,10/28/2021 10:21
SPL4,,E2,0.714,35.3,10/28/2021 10:21
SPL5,,B3,0.6,22.8,10/28/2021 10:21
SPL6,,C3,2.83,31.4,10/28/2021 10:21
SPL7,,D3,3.94,26.1,10/28/2021 10:21
SPL8,,E3,1.36,38.9,10/28/2021 10:21
SPL9,,B4,1,30,10/28/2021 10:21
SPL10,,C4,1.13,18.9,10/28/2021 10:21
SPL11,,D4,1.15,14,10/28/2021 10:21
SPL12,,E4,0.65,5.19,10/28/2021 10:21
SPL13,,B5,2.35,25.1,10/28/2021 10:21
SPL14,,C5,0.833,19.9,10/28/2021 10:21
SPL15,,D5,1.89,19.8,10/28/2021 10:21
SPL16,,E5,0.75,?????,10/28/2021 10:21
SPL17,,B6,44.9,243,10/28/2021 10:21
SPL18,,C6,4.94,29.9,10/28/2021 10:21
SPL19,,D6,71.7,384,10/28/2021 10:21
SPL20,,E6,3.17,29.7,10/28/2021 10:21
SPL21,,B7,87.2,497,10/28/2021 10:21
SPL22,,C7,47.7,234,10/28/2021 10:21
SPL23,,D7,93.8,550,10/28/2021 10:21
SPL24,,E7,46.6,262,10/28/2021 10:21
