Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.688,14.6,11/8/2021 14:46
,,E1,1.17,19.8,
,,B8,1.33,18.5,
,,E8,1,20.4,
SPL1,,B2,45.9,994,11/8/2021 14:46
SPL2,,C2,2.18,321,11/8/2021 14:46
SPL3,,D2,3.69,30,11/8/2021 14:46
SPL4,,E2,4.16,43.9,11/8/2021 14:46
SPL5,,B3,12.5,312,11/8/2021 14:46
SPL6,,C3,10.1,503,11/8/2021 14:46
SPL7,,D3,19.1,437,11/8/2021 14:46
SPL8,,E3,3.06,27.8,11/8/2021 14:46
SPL9,,B4,3.46,1305,11/8/2021 14:46
SPL10,,C4,223,2119,11/8/2021 14:46
SPL11,,D4,80.6,2175,11/8/2021 14:46
SPL12,,E4,3.38,1179,11/8/2021 14:46
SPL13,,B5,93.4,1505,11/8/2021 14:46
SPL14,,C5,337,1749,11/8/2021 14:46
SPL15,,D5,30.4,1805,11/8/2021 14:46
SPL16,,E5,48.1,1332,11/8/2021 14:46
SPL17,,B6,33.2,4964,11/8/2021 14:46
SPL18,,C6,1513,6385,11/8/2021 14:46
SPL19,,D6,404,1960,11/8/2021 14:46
SPL20,,E6,460,4583,11/8/2021 14:46
SPL21,,B7,691,3713,11/8/2021 14:46
SPL22,,C7,544,4577,11/8/2021 14:46
SPL23,,D7,1170,7595,11/8/2021 14:46
SPL24,,E7,24.9,4686,11/8/2021 14:46
