Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.417,13,11/3/2021 10:20
,,E1,0.417,6.33,
,,B8,0.563,11.3,
,,E8,1.06,11.3,
SPL1,,B2,46.7,221,11/3/2021 10:20
SPL2,,C2,740,3288,11/3/2021 10:20
SPL3,,D2,479,1957,11/3/2021 10:20
SPL4,,E2,625,3107,11/3/2021 10:20
SPL5,,B3,695,2890,11/3/2021 10:20
SPL6,,C3,90.1,448,11/3/2021 10:20
SPL7,,D3,585,2592,11/3/2021 10:20
SPL8,,E3,374,1752,11/3/2021 10:20
SPL9,,B4,99,492,11/3/2021 10:20
SPL10,,C4,43.5,222,11/3/2021 10:20
SPL11,,D4,0.9,36.1,11/3/2021 10:20
SPL12,,E4,70.6,377,11/3/2021 10:20
SPL13,,B5,111,674,11/3/2021 10:20
SPL14,,C5,1.05,15.4,11/3/2021 10:20
SPL15,,D5,0.625,15.3,11/3/2021 10:20
SPL16,,E5,109,599,11/3/2021 10:20
SPL17,,B6,21.7,101,11/3/2021 10:20
SPL18,,C6,2.21,72,11/3/2021 10:20
SPL19,,D6,6.81,129,11/3/2021 10:20
SPL20,,E6,0.625,26.6,11/3/2021 10:20
SPL21,,B7,12.1,179,11/3/2021 10:20
SPL22,,C7,1.5,11.2,11/3/2021 10:20
SPL23,,D7,0.75,21.5,11/3/2021 10:20
SPL24,,E7,4.14,79.4,11/3/2021 10:20
