Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.5,10.8,11/3/2021 10:30
,,E1,0.563,7.63,
,,B8,0.75,7.45,
,,E8,0.6,16.7,
SPL1,,B2,1,15.2,11/3/2021 10:30
SPL2,,C2,6.14,44.2,11/3/2021 10:30
SPL3,,D2,22.5,111,11/3/2021 10:30
SPL4,,E2,3.58,60.3,11/3/2021 10:30
SPL5,,B3,1.05,19.5,11/3/2021 10:30
SPL6,,C3,11.3,61.9,11/3/2021 10:30
SPL7,,D3,0.917,25,11/3/2021 10:30
SPL8,,E3,1.44,18,11/3/2021 10:30
SPL9,,B4,570,2477,11/3/2021 10:30
SPL10,,C4,42.1,205,11/3/2021 10:30
SPL11,,D4,746,3344,11/3/2021 10:30
SPL12,,E4,385,1903,11/3/2021 10:30
SPL13,,B5,411,1719,11/3/2021 10:30
SPL14,,C5,808,3532,11/3/2021 10:30
SPL15,,D5,94.9,514,11/3/2021 10:30
SPL16,,E5,637,3186,11/3/2021 10:30
SPL17,,B6,2.09,14.1,11/3/2021 10:30
SPL18,,C6,1,18.6,11/3/2021 10:30
SPL19,,D6,1.71,21.2,11/3/2021 10:30
SPL20,,E6,1.25,17.3,11/3/2021 10:30
SPL21,,B7,1.35,17.3,11/3/2021 10:30
SPL22,,C7,2.69,27.8,11/3/2021 10:30
SPL23,,D7,1,14.6,11/3/2021 10:30
SPL24,,E7,0.813,15,11/3/2021 10:30
