Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.583,10.7,11/5/2021 10:17
,,E1,0.85,9.55,
,,B8,0.813,11.8,
,,E8,0.375,13,
SPL1,,B2,0.75,19.8,11/5/2021 10:17
SPL2,,C2,1.86,28.4,11/5/2021 10:17
SPL3,,D2,2.08,27,11/5/2021 10:17
SPL4,,E2,0.813,9.29,11/5/2021 10:17
SPL5,,B3,1.63,27,11/5/2021 10:17
SPL6,,C3,2.53,25.5,11/5/2021 10:17
SPL7,,D3,0.438,25.3,11/5/2021 10:17
SPL8,,E3,4.75,34.8,11/5/2021 10:17
SPL9,,B4,4.31,133,11/5/2021 10:17
SPL10,,C4,0.875,116,11/5/2021 10:17
SPL11,,D4,6.08,244,11/5/2021 10:17
SPL12,,E4,5.97,152,11/5/2021 10:17
SPL13,,B5,3.19,168,11/5/2021 10:17
SPL14,,C5,0.792,140,11/5/2021 10:17
SPL15,,D5,35.1,222,11/5/2021 10:17
SPL16,,E5,13.8,258,11/5/2021 10:17
SPL17,,B6,386,2181,11/5/2021 10:17
SPL18,,C6,43,1469,11/5/2021 10:17
SPL19,,D6,5.19,1539,11/5/2021 10:17
SPL20,,E6,96.3,437,11/5/2021 10:17
SPL21,,B7,147,1699,11/5/2021 10:17
SPL22,,C7,150,1582,11/5/2021 10:17
SPL23,,D7,137,553,11/5/2021 10:17
SPL24,,E7,88.5,2140,11/5/2021 10:17
