Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.429,17.5,10/22/2021 11:24
,,E1,0.2,23.1,
,,B8,0.75,27,
,,E8,0.4,13.6,
SPL1,,B2,3.89,29,10/22/2021 11:24
SPL2,,C2,4.89,39.4,10/22/2021 11:24
SPL3,,D2,6.22,47.1,10/22/2021 11:24
SPL4,,E2,3.33,24.6,10/22/2021 11:24
SPL5,,B3,2.34,27.8,10/22/2021 11:24
SPL6,,C3,0.958,8,10/22/2021 11:24
SPL7,,D3,1,23.9,10/22/2021 11:24
SPL8,,E3,3.67,28.2,10/22/2021 11:24
SPL9,,B4,1.14,8.92,10/22/2021 11:24
SPL10,,C4,0.938,30.3,10/22/2021 11:24
SPL11,,D4,0.429,13,10/22/2021 11:24
SPL12,,E4,0.75,14.7,10/22/2021 11:24
SPL13,,B5,0.875,13.1,10/22/2021 11:24
SPL14,,C5,1.06,14.3,10/22/2021 11:24
SPL15,,D5,2.22,21.6,10/22/2021 11:24
SPL16,,E5,0.625,10.3,10/22/2021 11:24
SPL17,,B6,2.44,34.2,10/22/2021 11:24
SPL18,,C6,0.958,29.9,10/22/2021 11:24
SPL19,,D6,5,25.4,10/22/2021 11:24
SPL20,,E6,0.35,34.8,10/22/2021 11:24
SPL21,,B7,7.33,67,10/22/2021 11:24
SPL22,,C7,5.22,34.1,10/22/2021 11:24
SPL23,,D7,5.78,29.1,10/22/2021 11:24
SPL24,,E7,2.78,39,10/22/2021 11:24
