Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.15,23.1,11/2/2021 11:03
,,E1,0.5,10.3,
,,B8,0.313,14.4,
,,E8,0.321,8.25,
SPL1,,B2,296,1790,11/2/2021 11:03
SPL2,,C2,228,1094,11/2/2021 11:03
SPL3,,D2,27.5,124,11/2/2021 11:03
SPL4,,E2,23.6,112,11/2/2021 11:03
SPL5,,B3,199,1307,11/2/2021 11:03
SPL6,,C3,362,1904,11/2/2021 11:03
SPL7,,D3,290,1765,11/2/2021 11:03
SPL8,,E3,168,838,11/2/2021 11:03
SPL9,,B4,3.25,36.3,11/2/2021 11:03
SPL10,,C4,1.69,35,11/2/2021 11:03
SPL11,,D4,0.542,26.1,11/2/2021 11:03
SPL12,,E4,1.92,31.3,11/2/2021 11:03
SPL13,,B5,1.85,28.1,11/2/2021 11:03
SPL14,,C5,1.25,26.1,11/2/2021 11:03
SPL15,,D5,0.833,22.6,11/2/2021 11:03
SPL16,,E5,0.781,30.6,11/2/2021 11:03
SPL17,,B6,5.36,248,11/2/2021 11:03
SPL18,,C6,7.69,177,11/2/2021 11:03
SPL19,,D6,36.9,213,11/2/2021 11:03
SPL20,,E6,11.5,278,11/2/2021 11:03
SPL21,,B7,8.47,174,11/2/2021 11:03
SPL22,,C7,1,128,11/2/2021 11:03
SPL23,,D7,1.41,130,11/2/2021 11:03
SPL24,,E7,26.6,132,11/2/2021 11:03
