Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.667,17.2,10/28/2021 10:12
,,E1,0.938,17.2,
,,B8,0.25,25.2,
,,E8,0.667,24.1,
SPL1,,B2,43.4,244,10/28/2021 10:12
SPL2,,C2,49.8,252,10/28/2021 10:12
SPL3,,D2,7.11,43.7,10/28/2021 10:12
SPL4,,E2,52.7,271,10/28/2021 10:12
SPL5,,B3,23.1,132,10/28/2021 10:12
SPL6,,C3,3.03,27.4,10/28/2021 10:12
SPL7,,D3,62.9,322,10/28/2021 10:12
SPL8,,E3,72.4,414,10/28/2021 10:12
SPL9,,B4,0.95,22,10/28/2021 10:12
SPL10,,C4,1.25,10.7,10/28/2021 10:12
SPL11,,D4,0.375,8,10/28/2021 10:12
SPL12,,E4,1.1,31.6,10/28/2021 10:12
SPL13,,B5,6.11,33.7,10/28/2021 10:12
SPL14,,C5,0.4,3.33,10/28/2021 10:12
SPL15,,D5,0.833,3.1,10/28/2021 10:12
SPL16,,E5,0.6,11.1,10/28/2021 10:12
SPL17,,B6,4.33,34.3,10/28/2021 10:12
SPL18,,C6,2,32.8,10/28/2021 10:12
SPL19,,D6,1,27,10/28/2021 10:12
SPL20,,E6,1,18.8,10/28/2021 10:12
SPL21,,B7,1.58,39.2,10/28/2021 10:12
SPL22,,C7,3.03,37.9,10/28/2021 10:12
SPL23,,D7,3.41,19.3,10/28/2021 10:12
SPL24,,E7,3.33,56.1,10/28/2021 10:12
