Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.179,11.8,10/25/2021 13:04
,,E1,0.85,15.5,
,,B8,0.438,7.08,
,,E8,0.4,31.7,
SPL1,,B2,6.08,51.7,10/25/2021 13:04
SPL2,,C2,1.06,40.9,10/25/2021 13:04
SPL3,,D2,2.19,68.9,10/25/2021 13:04
SPL4,,E2,0.875,51.9,10/25/2021 13:04
SPL5,,B3,2.5,45.1,10/25/2021 13:04
SPL6,,C3,1.17,41.5,10/25/2021 13:04
SPL7,,D3,1.42,17.6,10/25/2021 13:04
SPL8,,E3,2.86,44.7,10/25/2021 13:04
SPL9,,B4,0.188,13.1,10/25/2021 13:04
SPL10,,C4,0.417,24.9,10/25/2021 13:04
SPL11,,D4,1,20.3,10/25/2021 13:04
SPL12,,E4,1.33,16,10/25/2021 13:04
SPL13,,B5,0.833,33.4,10/25/2021 13:04
SPL14,,C5,0.95,34.3,10/25/2021 13:04
SPL15,,D5,2.31,34.6,10/25/2021 13:04
SPL16,,E5,0.393,19.1,10/25/2021 13:04
SPL17,,B6,12.2,66.9,10/25/2021 13:04
SPL18,,C6,2.42,18.6,10/25/2021 13:04
SPL19,,D6,20.2,131,10/25/2021 13:04
SPL20,,E6,1.42,19.6,10/25/2021 13:04
SPL21,,B7,28.1,185,10/25/2021 13:04
SPL22,,C7,17.3,111,10/25/2021 13:04
SPL23,,D7,26.2,190,10/25/2021 13:04
SPL24,,E7,15.1,107,10/25/2021 13:04
