Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.563,15.1,11/3/2021 10:25
,,E1,0.813,31.9,
,,B8,0.458,15.3,
,,E8,1.33,10.3,
SPL1,,B2,640,3043,11/3/2021 10:25
SPL2,,C2,362,1742,11/3/2021 10:25
SPL3,,D2,85.3,423,11/3/2021 10:25
SPL4,,E2,607,3171,11/3/2021 10:25
SPL5,,B3,272,1329,11/3/2021 10:25
SPL6,,C3,42.2,225,11/3/2021 10:25
SPL7,,D3,679,2864,11/3/2021 10:25
SPL8,,E3,709,3102,11/3/2021 10:25
SPL9,,B4,10.2,51.6,11/3/2021 10:25
SPL10,,C4,1.63,37.1,11/3/2021 10:25
SPL11,,D4,0.25,18.1,11/3/2021 10:25
SPL12,,E4,2.63,28.6,11/3/2021 10:25
SPL13,,B5,3.28,57.8,11/3/2021 10:25
SPL14,,C5,1,9.67,11/3/2021 10:25
SPL15,,D5,12.5,89.2,11/3/2021 10:25
SPL16,,E5,0.875,17.4,11/3/2021 10:25
SPL17,,B6,1.38,35.8,11/3/2021 10:25
SPL18,,C6,1.75,35.5,11/3/2021 10:25
SPL19,,D6,0.563,41.9,11/3/2021 10:25
SPL20,,E6,1.21,23.2,11/3/2021 10:25
SPL21,,B7,1,26.1,11/3/2021 10:25
SPL22,,C7,1.89,37.2,11/3/2021 10:25
SPL23,,D7,7.28,48.2,11/3/2021 10:25
SPL24,,E7,3.94,55.9,11/3/2021 10:25
