Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.2,6.33,10/20/2021 10:26
,,E1,0.375,13.1,
,,B8,0.464,21.9,
,,E8,0.313,10.2,
SPL1,,B2,0.6,29.4,10/20/2021 10:26
SPL2,,C2,2.31,30,10/20/2021 10:26
SPL3,,D2,0.813,20.8,10/20/2021 10:26
SPL4,,E2,1.04,33.8,10/20/2021 10:26
SPL5,,B3,1.88,21.7,10/20/2021 10:26
SPL6,,C3,1.86,13.1,10/20/2021 10:26
SPL7,,D3,1.13,8.65,10/20/2021 10:26
SPL8,,E3,0.875,19,10/20/2021 10:26
SPL9,,B4,2.31,38,10/20/2021 10:26
SPL10,,C4,1.25,37.2,10/20/2021 10:26
SPL11,,D4,1.75,25.4,10/20/2021 10:26
SPL12,,E4,2.18,20.6,10/20/2021 10:26
SPL13,,B5,1.75,11.9,10/20/2021 10:26
SPL14,,C5,0.625,25.2,10/20/2021 10:26
SPL15,,D5,0.3,19.5,10/20/2021 10:26
SPL16,,E5,0.15,29.1,10/20/2021 10:26
SPL17,,B6,2.13,28,10/20/2021 10:26
SPL18,,C6,0.75,27.9,10/20/2021 10:26
SPL19,,D6,1.13,17.4,10/20/2021 10:26
SPL20,,E6,0.464,30.3,10/20/2021 10:26
SPL21,,B7,1.86,29.3,10/20/2021 10:26
SPL22,,C7,2.04,44.9,10/20/2021 10:26
SPL23,,D7,0.893,26.7,10/20/2021 10:26
SPL24,,E7,1.63,36.3,10/20/2021 10:26
