Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.333,10.2,10/21/2021 10:58
,,E1,0.75,8.38,
,,B8,0.25,40.3,
,,E8,0.417,16.8,
SPL1,,B2,0.906,20.1,10/21/2021 10:58
SPL2,,C2,2.67,36.8,10/21/2021 10:58
SPL3,,D2,1.79,22.2,10/21/2021 10:58
SPL4,,E2,1.89,13.3,10/21/2021 10:58
SPL5,,B3,3.89,30.6,10/21/2021 10:58
SPL6,,C3,1.5,23.7,10/21/2021 10:58
SPL7,,D3,1.89,17.6,10/21/2021 10:58
SPL8,,E3,3.5,27.4,10/21/2021 10:58
SPL9,,B4,0.857,28.1,10/21/2021 10:58
SPL10,,C4,1.41,23,10/21/2021 10:58
SPL11,,D4,1.19,21.4,10/21/2021 10:58
SPL12,,E4,1.89,25.8,10/21/2021 10:58
SPL13,,B5,0.607,21.4,10/21/2021 10:58
SPL14,,C5,0.65,19.3,10/21/2021 10:58
SPL15,,D5,1,33.6,10/21/2021 10:58
SPL16,,E5,0.778,31.3,10/21/2021 10:58
SPL17,,B6,2.03,22.6,10/21/2021 10:58
SPL18,,C6,0.188,23.8,10/21/2021 10:58
SPL19,,D6,0.429,19.4,10/21/2021 10:58
SPL20,,E6,0.75,28.3,10/21/2021 10:58
SPL21,,B7,1.08,10.7,10/21/2021 10:58
SPL22,,C7,0.917,22.1,10/21/2021 10:58
SPL23,,D7,0.5,24.8,10/21/2021 10:58
SPL24,,E7,2.44,35,10/21/2021 10:58
