Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.321,21.5,10/29/2021 12:34
,,E1,0.125,14.8,
,,B8,0.583,7.94,
,,E8,0.25,16.4,
SPL1,,B2,12.6,158,10/29/2021 12:34
SPL2,,C2,21.4,221,10/29/2021 12:34
SPL3,,D2,26.4,194,10/29/2021 12:34
SPL4,,E2,5.92,45.3,10/29/2021 12:34
SPL5,,B3,15,230,10/29/2021 12:34
SPL6,,C3,49.3,286,10/29/2021 12:34
SPL7,,D3,4.19,28.5,10/29/2021 12:34
SPL8,,E3,14.1,233,10/29/2021 12:34
SPL9,,B4,4.36,28.4,10/29/2021 12:34
SPL10,,C4,117,566,10/29/2021 12:34
SPL11,,D4,131,659,10/29/2021 12:34
SPL12,,E4,101,464,10/29/2021 12:34
SPL13,,B5,9.36,56,10/29/2021 12:34
SPL14,,C5,96.4,483,10/29/2021 12:34
SPL15,,D5,74.1,354,10/29/2021 12:34
SPL16,,E5,57.3,244,10/29/2021 12:34
SPL17,,B6,6.04,45.5,10/29/2021 12:34
SPL18,,C6,0.708,8.33,10/29/2021 12:34
SPL19,,D6,4.58,47.9,10/29/2021 12:34
SPL20,,E6,14.9,68.2,10/29/2021 12:34
SPL21,,B7,12.6,68.4,10/29/2021 12:34
SPL22,,C7,1.38,13.6,10/29/2021 12:34
SPL23,,D7,5.36,27.1,10/29/2021 12:34
SPL24,,E7,1.25,14.8,10/29/2021 12:34
