Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,1.75,15.4,10/19/2021 15:06
,,E1,0.75,7.13,
,,B8,0.7,20.4,
,,E8,0.667,13.4,
SPL1,,B2,1.11,26.8,10/19/2021 15:06
SPL2,,C2,2,16.7,10/19/2021 15:06
SPL3,,D2,1.4,24.4,10/19/2021 15:06
SPL4,,E2,2.69,31.5,10/19/2021 15:06
SPL5,,B3,2.82,40.3,10/19/2021 15:06
SPL6,,C3,1.69,19,10/19/2021 15:06
SPL7,,D3,2.5,10.3,10/19/2021 15:06
SPL8,,E3,2.39,25.6,10/19/2021 15:06
SPL9,,B4,1.79,10.1,10/19/2021 15:06
SPL10,,C4,2.46,38.4,10/19/2021 15:06
SPL11,,D4,1.81,31,10/19/2021 15:06
SPL12,,E4,2.93,40,10/19/2021 15:06
SPL13,,B5,1.5,30.5,10/19/2021 15:06
SPL14,,C5,1.94,27.2,10/19/2021 15:06
SPL15,,D5,2.17,23.2,10/19/2021 15:06
SPL16,,E5,2.75,19.9,10/19/2021 15:06
SPL17,,B6,2.29,23.4,10/19/2021 15:06
SPL18,,C6,1.35,20.9,10/19/2021 15:06
SPL19,,D6,2.67,39.1,10/19/2021 15:06
SPL20,,E6,1,22.6,10/19/2021 15:06
SPL21,,B7,1.61,28.3,10/19/2021 15:06
SPL22,,C7,1.79,17.1,10/19/2021 15:06
SPL23,,D7,1.66,40.9,10/19/2021 15:06
SPL24,,E7,4.5,26.1,10/19/2021 15:06
