Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.3,10.4,11/2/2021 11:22
,,E1,0.333,11.1,
,,B8,0.639,12.4,
,,E8,0.35,5.42,
SPL1,,B2,427,2069,11/2/2021 11:22
SPL2,,C2,251,1321,11/2/2021 11:22
SPL3,,D2,52.6,265,11/2/2021 11:22
SPL4,,E2,409,2243,11/2/2021 11:22
SPL5,,B3,175,955,11/2/2021 11:22
SPL6,,C3,23.9,130,11/2/2021 11:22
SPL7,,D3,500,2186,11/2/2021 11:22
SPL8,,E3,550,2473,11/2/2021 11:22
SPL9,,B4,6.86,31.2,11/2/2021 11:22
SPL10,,C4,1.31,19.8,11/2/2021 11:22
SPL11,,D4,1.04,12.5,11/2/2021 11:22
SPL12,,E4,1.91,30.6,11/2/2021 11:22
SPL13,,B5,5.19,83.8,11/2/2021 11:22
SPL14,,C5,0.643,28.2,11/2/2021 11:22
SPL15,,D5,9.42,52,11/2/2021 11:22
SPL16,,E5,1,19.3,11/2/2021 11:22
SPL17,,B6,2.09,38.1,11/2/2021 11:22
SPL18,,C6,0.893,26.9,11/2/2021 11:22
SPL19,,D6,0.292,40.1,11/2/2021 11:22
SPL20,,E6,1.25,29.9,11/2/2021 11:22
SPL21,,B7,1.11,35.8,11/2/2021 11:22
SPL22,,C7,1,33.8,11/2/2021 11:22
SPL23,,D7,8.08,56.8,11/2/2021 11:22
SPL24,,E7,3.97,69.9,11/2/2021 11:22
