Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.313,12.5,10/31/2021 12:41
,,E1,0.375,18.1,
,,B8,0.625,13.1,
,,E8,0.5,8.8,
SPL1,,B2,3.83,46.3,10/31/2021 12:41
SPL2,,C2,2.88,29.6,10/31/2021 12:41
SPL3,,D2,1.5,43.3,10/31/2021 12:41
SPL4,,E2,0.875,37.3,10/31/2021 12:41
SPL5,,B3,1.04,42.1,10/31/2021 12:41
SPL6,,C3,3.83,21.4,10/31/2021 12:41
SPL7,,D3,2.32,15.1,10/31/2021 12:41
SPL8,,E3,1.61,45.8,10/31/2021 12:41
SPL9,,B4,1.21,22.4,10/31/2021 12:41
SPL10,,C4,0.563,14.9,10/31/2021 12:41
SPL11,,D4,0.875,31.8,10/31/2021 12:41
SPL12,,E4,0.583,28.7,10/31/2021 12:41
SPL13,,B5,3.13,15.9,10/31/2021 12:41
SPL14,,C5,3.25,30.8,10/31/2021 12:41
SPL15,,D5,1.25,6.67,10/31/2021 12:41
SPL16,,E5,1.13,15.4,10/31/2021 12:41
SPL17,,B6,127,695,10/31/2021 12:41
SPL18,,C6,20.6,112,10/31/2021 12:41
SPL19,,D6,201,1096,10/31/2021 12:41
SPL20,,E6,10.4,40.4,10/31/2021 12:41
SPL21,,B7,239,1287,10/31/2021 12:41
SPL22,,C7,123,559,10/31/2021 12:41
SPL23,,D7,256,1334,10/31/2021 12:41
SPL24,,E7,175,921,10/31/2021 12:41
