Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.417,6.08,10/30/2021 11:05
,,E1,0.25,22.4,
,,B8,0.313,7.35,
,,E8,0.833,7.75,
SPL1,,B2,145,741,10/30/2021 11:05
SPL2,,C2,75.1,355,10/30/2021 11:05
SPL3,,D2,4.44,37.1,10/30/2021 11:05
SPL4,,E2,4.22,36.6,10/30/2021 11:05
SPL5,,B3,102,539,10/30/2021 11:05
SPL6,,C3,128,635,10/30/2021 11:05
SPL7,,D3,156,777,10/30/2021 11:05
SPL8,,E3,38.2,176,10/30/2021 11:05
SPL9,,B4,5.11,26.2,10/30/2021 11:05
SPL10,,C4,2.11,24.1,10/30/2021 11:05
SPL11,,D4,0.5,29.3,10/30/2021 11:05
SPL12,,E4,1.89,39.1,10/30/2021 11:05
SPL13,,B5,0.875,31.3,10/30/2021 11:05
SPL14,,C5,1.42,46.8,10/30/2021 11:05
SPL15,,D5,1.21,38.2,10/30/2021 11:05
SPL16,,E5,1.83,27.6,10/30/2021 11:05
SPL17,,B6,20.2,305,10/30/2021 11:05
SPL18,,C6,12.6,202,10/30/2021 11:05
SPL19,,D6,9.22,28.1,10/30/2021 11:05
SPL20,,E6,38.8,217,10/30/2021 11:05
SPL21,,B7,15,262,10/30/2021 11:05
SPL22,,C7,13.3,158,10/30/2021 11:05
SPL23,,D7,5.78,173,10/30/2021 11:05
SPL24,,E7,2.94,30.2,10/30/2021 11:05
