Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.417,10.4,10/31/2021 12:14
,,E1,0,15.1,
,,B8,0.542,13.4,
,,E8,0.464,9.08,
SPL1,,B2,0.607,12.2,10/31/2021 12:14
SPL2,,C2,1.5,21.5,10/31/2021 12:14
SPL3,,D2,2.42,42.4,10/31/2021 12:14
SPL4,,E2,0.792,19.8,10/31/2021 12:14
SPL5,,B3,1.63,23,10/31/2021 12:14
SPL6,,C3,1.04,14.3,10/31/2021 12:14
SPL7,,D3,0.458,4.67,10/31/2021 12:14
SPL8,,E3,1.63,24.1,10/31/2021 12:14
SPL9,,B4,12.4,191,10/31/2021 12:14
SPL10,,C4,2.5,142,10/31/2021 12:14
SPL11,,D4,28.9,308,10/31/2021 12:14
SPL12,,E4,10.5,201,10/31/2021 12:14
SPL13,,B5,18.3,264,10/31/2021 12:14
SPL14,,C5,2.31,140,10/31/2021 12:14
SPL15,,D5,5.75,53.7,10/31/2021 12:14
SPL16,,E5,17,69.9,10/31/2021 12:14
SPL17,,B6,131,652,10/31/2021 12:14
SPL18,,C6,75.8,416,10/31/2021 12:14
SPL19,,D6,161,796,10/31/2021 12:14
SPL20,,E6,8.31,73.9,10/31/2021 12:14
SPL21,,B7,241,1241,10/31/2021 12:14
SPL22,,C7,248,1252,10/31/2021 12:14
SPL23,,D7,10.4,70.4,10/31/2021 12:14
SPL24,,E7,192,1065,10/31/2021 12:14
