Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.75,12.1,10/27/2021 10:45
,,E1,0.9,14.5,
,,B8,2,11.5,
,,E8,0.438,32.9,
SPL1,,B2,31.7,173,10/27/2021 10:45
SPL2,,C2,29.9,184,10/27/2021 10:45
SPL3,,D2,4.67,35.4,10/27/2021 10:45
SPL4,,E2,33,221,10/27/2021 10:45
SPL5,,B3,13.9,85.6,10/27/2021 10:45
SPL6,,C3,3.5,18.4,10/27/2021 10:45
SPL7,,D3,38.1,239,10/27/2021 10:45
SPL8,,E3,43.7,242,10/27/2021 10:45
SPL9,,B4,1.44,24.5,10/27/2021 10:45
SPL10,,C4,2.1,13.9,10/27/2021 10:45
SPL11,,D4,2.25,14.8,10/27/2021 10:45
SPL12,,E4,2,17.1,10/27/2021 10:45
SPL13,,B5,5,46.7,10/27/2021 10:45
SPL14,,C5,0.5,24.8,10/27/2021 10:45
SPL15,,D5,1.22,22.1,10/27/2021 10:45
SPL16,,E5,1.31,30.8,10/27/2021 10:45
SPL17,,B6,2.31,35.3,10/27/2021 10:45
SPL18,,C6,1.75,42.4,10/27/2021 10:45
SPL19,,D6,1.04,25.8,10/27/2021 10:45
SPL20,,E6,1.21,25.6,10/27/2021 10:45
SPL21,,B7,1.58,35.1,10/27/2021 10:45
SPL22,,C7,2.67,43.4,10/27/2021 10:45
SPL23,,D7,2,19.9,10/27/2021 10:45
SPL24,,E7,3.19,41.1,10/27/2021 10:45
