Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.607,16.1,11/5/2021 10:42
,,E1,0.625,21.3,
,,B8,0.25,6.25,
,,E8,0.583,3.45,
SPL1,,B2,168,1793,11/5/2021 10:42
SPL2,,C2,376,2096,11/5/2021 10:42
SPL3,,D2,81.4,328,11/5/2021 10:42
SPL4,,E2,101,476,11/5/2021 10:42
SPL5,,B3,6.75,1530,11/5/2021 10:42
SPL6,,C3,86.2,2105,11/5/2021 10:42
SPL7,,D3,166,1689,11/5/2021 10:42
SPL8,,E3,72.2,1294,11/5/2021 10:42
SPL9,,B4,2.53,23.9,11/5/2021 10:42
SPL10,,C4,1.5,24.4,11/5/2021 10:42
SPL11,,D4,0.6,21.3,11/5/2021 10:42
SPL12,,E4,1.97,53.6,11/5/2021 10:42
SPL13,,B5,1.86,17.8,11/5/2021 10:42
SPL14,,C5,2.18,34.6,11/5/2021 10:42
SPL15,,D5,0.714,20.9,11/5/2021 10:42
SPL16,,E5,1.32,27.1,11/5/2021 10:42
SPL17,,B6,1.86,182,11/5/2021 10:42
SPL18,,C6,3.53,153,11/5/2021 10:42
SPL19,,D6,12.4,297,11/5/2021 10:42
SPL20,,E6,5.53,158,11/5/2021 10:42
SPL21,,B7,6.19,187,11/5/2021 10:42
SPL22,,C7,1.42,121,11/5/2021 10:42
SPL23,,D7,0.5,89.3,11/5/2021 10:42
SPL24,,E7,45.1,293,11/5/2021 10:42
