Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,2.08,13.3,10/27/2021 10:24
,,E1,0.833,10,
,,B8,1.05,23.7,
,,E8,1,11,
SPL1,,B2,1.25,38.1,10/27/2021 10:24
SPL2,,C2,2.95,18.7,10/27/2021 10:24
SPL3,,D2,4.08,15.1,10/27/2021 10:24
SPL4,,E2,4.92,34.2,10/27/2021 10:24
SPL5,,B3,1.25,13.3,10/27/2021 10:24
SPL6,,C3,2.65,20,10/27/2021 10:24
SPL7,,D3,1.55,14.9,10/27/2021 10:24
SPL8,,E3,2.04,21.3,10/27/2021 10:24
SPL9,,B4,33.9,171,10/27/2021 10:24
SPL10,,C4,2.39,34.8,10/27/2021 10:24
SPL11,,D4,41.3,229,10/27/2021 10:24
SPL12,,E4,45.8,228,10/27/2021 10:24
SPL13,,B5,24.5,159,10/27/2021 10:24
SPL14,,C5,73.7,491,10/27/2021 10:24
SPL15,,D5,5,34.8,10/27/2021 10:24
SPL16,,E5,52.7,313,10/27/2021 10:24
SPL17,,B6,0.583,36.3,10/27/2021 10:24
SPL18,,C6,1.31,20.6,10/27/2021 10:24
SPL19,,D6,3.63,9.67,10/27/2021 10:24
SPL20,,E6,1.38,24.9,10/27/2021 10:24
SPL21,,B7,2.58,13.1,10/27/2021 10:24
SPL22,,C7,2.5,16,10/27/2021 10:24
SPL23,,D7,1.08,23.8,10/27/2021 10:24
SPL24,,E7,1.13,17.9,10/27/2021 10:24
