Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.375,14.6,10/25/2021 13:29
,,E1,0.833,18.4,
,,B8,0.821,15.2,
,,E8,0.25,12.1,
SPL1,,B2,0.5,24.9,10/25/2021 13:29
SPL2,,C2,0.95,21.3,10/25/2021 13:29
SPL3,,D2,1.33,23.8,10/25/2021 13:29
SPL4,,E2,3.72,40.7,10/25/2021 13:29
SPL5,,B3,1.18,18.5,10/25/2021 13:29
SPL6,,C3,0.5,18,10/25/2021 13:29
SPL7,,D3,0.786,26.5,10/25/2021 13:29
SPL8,,E3,1.08,15.1,10/25/2021 13:29
SPL9,,B4,17.4,90.6,10/25/2021 13:29
SPL10,,C4,1.5,26.2,10/25/2021 13:29
SPL11,,D4,16.3,108,10/25/2021 13:29
SPL12,,E4,23.8,119,10/25/2021 13:29
SPL13,,B5,11.4,89.1,10/25/2021 13:29
SPL14,,C5,28.8,180,10/25/2021 13:29
SPL15,,D5,1.5,32.3,10/25/2021 13:29
SPL16,,E5,23.2,126,10/25/2021 13:29
SPL17,,B6,1.1,11.5,10/25/2021 13:29
SPL18,,C6,3.17,40.4,10/25/2021 13:29
SPL19,,D6,2.94,43.1,10/25/2021 13:29
SPL20,,E6,0.4,18,10/25/2021 13:29
SPL21,,B7,1.06,28.2,10/25/2021 13:29
SPL22,,C7,0.464,13.5,10/25/2021 13:29
SPL23,,D7,0.625,12.1,10/25/2021 13:29
SPL24,,E7,0.45,20.8,10/25/2021 13:29
