Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.8,10.1,11/2/2021 11:18
,,E1,0.458,12.2,
,,B8,0.5,19.5,
,,E8,0.85,15.8,
SPL1,,B2,31.8,117,11/2/2021 11:18
SPL2,,C2,636,2709,11/2/2021 11:18
SPL3,,D2,357,1757,11/2/2021 11:18
SPL4,,E2,432,2252,11/2/2021 11:18
SPL5,,B3,529,2232,11/2/2021 11:18
SPL6,,C3,53.8,267,11/2/2021 11:18
SPL7,,D3,409,1871,11/2/2021 11:18
SPL8,,E3,277,1400,11/2/2021 11:18
SPL9,,B4,82.1,358,11/2/2021 11:18
SPL10,,C4,30.5,131,11/2/2021 11:18
SPL11,,D4,1.2,23.4,11/2/2021 11:18
SPL12,,E4,52,328,11/2/2021 11:18
SPL13,,B5,109,630,11/2/2021 11:18
SPL14,,C5,1.5,13.8,11/2/2021 11:18
SPL15,,D5,0.438,10.6,11/2/2021 11:18
SPL16,,E5,81.8,438,11/2/2021 11:18
SPL17,,B6,16.7,77.6,11/2/2021 11:18
SPL18,,C6,1.47,65.4,11/2/2021 11:18
SPL19,,D6,9.69,101,11/2/2021 11:18
SPL20,,E6,1.5,5.45,11/2/2021 11:18
SPL21,,B7,17.5,130,11/2/2021 11:18
SPL22,,C7,0.5,9.25,11/2/2021 11:18
SPL23,,D7,0.25,25.3,11/2/2021 11:18
SPL24,,E7,4.92,90.1,11/2/2021 11:18
