Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.5,20.4,11/2/2021 10:46
,,E1,0.5,10.6,
,,B8,0.375,7.29,
,,E8,0.45,8.5,
SPL1,,B2,2.28,37,11/2/2021 10:46
SPL2,,C2,1.5,29.9,11/2/2021 10:46
SPL3,,D2,1.34,42.4,11/2/2021 10:46
SPL4,,E2,0.719,29.1,11/2/2021 10:46
SPL5,,B3,0.7,44.1,11/2/2021 10:46
SPL6,,C3,3.06,37.9,11/2/2021 10:46
SPL7,,D3,1.04,31.8,11/2/2021 10:46
SPL8,,E3,1.5,37.6,11/2/2021 10:46
SPL9,,B4,2.5,16.7,11/2/2021 10:46
SPL10,,C4,0.938,11.2,11/2/2021 10:46
SPL11,,D4,0.893,15,11/2/2021 10:46
SPL12,,E4,0.667,25,11/2/2021 10:46
SPL13,,B5,2.21,25,11/2/2021 10:46
SPL14,,C5,2.04,38,11/2/2021 10:46
SPL15,,D5,0.625,16.5,11/2/2021 10:46
SPL16,,E5,1.5,18.2,11/2/2021 10:46
SPL17,,B6,254,1391,11/2/2021 10:46
SPL18,,C6,62.6,327,11/2/2021 10:46
SPL19,,D6,428,2294,11/2/2021 10:46
SPL20,,E6,32.9,122,11/2/2021 10:46
SPL21,,B7,542,2445,11/2/2021 10:46
SPL22,,C7,258,1064,11/2/2021 10:46
SPL23,,D7,551,2523,11/2/2021 10:46
SPL24,,E7,457,1987,11/2/2021 10:46
