Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.833,15.7,10/27/2021 10:40
,,E1,1.38,18.8,
,,B8,1.5,21.7,
,,E8,0.313,17.5,
SPL1,,B2,5.18,27.8,10/27/2021 10:40
SPL2,,C2,58.8,345,10/27/2021 10:40
SPL3,,D2,27.1,144,10/27/2021 10:40
SPL4,,E2,31.3,144,10/27/2021 10:40
SPL5,,B3,55.9,359,10/27/2021 10:40
SPL6,,C3,3.61,36.8,10/27/2021 10:40
SPL7,,D3,34.1,164,10/27/2021 10:40
SPL8,,E3,28.6,180,10/27/2021 10:40
SPL9,,B4,6.06,35.4,10/27/2021 10:40
SPL10,,C4,3.83,22,10/27/2021 10:40
SPL11,,D4,0.75,16,10/27/2021 10:40
SPL12,,E4,7.17,48.6,10/27/2021 10:40
SPL13,,B5,7.61,50,10/27/2021 10:40
SPL14,,C5,1,21.6,10/27/2021 10:40
SPL15,,D5,2.5,18.6,10/27/2021 10:40
SPL16,,E5,6.09,43.3,10/27/2021 10:40
SPL17,,B6,3.54,19.9,10/27/2021 10:40
SPL18,,C6,5.28,39.7,10/27/2021 10:40
SPL19,,D6,3.81,37.1,10/27/2021 10:40
SPL20,,E6,1.89,18.1,10/27/2021 10:40
SPL21,,B7,4.16,44.5,10/27/2021 10:40
SPL22,,C7,2.25,39,10/27/2021 10:40
SPL23,,D7,1.55,23.1,10/27/2021 10:40
SPL24,,E7,7.5,64.4,10/27/2021 10:40
