Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.625,13.5,10/22/2021 10:33
,,E1,0.583,18.3,
,,B8,0.667,7.5,
,,E8,0.25,23.5,
SPL1,,B2,3.08,42.5,10/22/2021 10:33
SPL2,,C2,4.19,34.6,10/22/2021 10:33
SPL3,,D2,3,22.8,10/22/2021 10:33
SPL4,,E2,1,18.4,10/22/2021 10:33
SPL5,,B3,5.42,38.5,10/22/2021 10:33
SPL6,,C3,3.78,20.9,10/22/2021 10:33
SPL7,,D3,1.08,21.2,10/22/2021 10:33
SPL8,,E3,4.64,26.8,10/22/2021 10:33
SPL9,,B4,0.417,25.8,10/22/2021 10:33
SPL10,,C4,4.86,27.8,10/22/2021 10:33
SPL11,,D4,4.31,34.7,10/22/2021 10:33
SPL12,,E4,3.75,24.3,10/22/2021 10:33
SPL13,,B5,1.04,11.5,10/22/2021 10:33
SPL14,,C5,3.86,13.4,10/22/2021 10:33
SPL15,,D5,4.41,23.9,10/22/2021 10:33
SPL16,,E5,1.97,37.4,10/22/2021 10:33
SPL17,,B6,1.28,31.3,10/22/2021 10:33
SPL18,,C6,0.821,20.3,10/22/2021 10:33
SPL19,,D6,1.25,21.6,10/22/2021 10:33
SPL20,,E6,2.08,33,10/22/2021 10:33
SPL21,,B7,0.857,22.3,10/22/2021 10:33
SPL22,,C7,0.571,11.7,10/22/2021 10:33
SPL23,,D7,1.11,18.1,10/22/2021 10:33
SPL24,,E7,0.714,18.1,10/22/2021 10:33
