Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.25,17.4,10/20/2021 10:36
,,E1,0.292,18.9,
,,B8,0.429,26.1,
,,E8,0.357,12.8,
SPL1,,B2,1.34,27.3,10/20/2021 10:36
SPL2,,C2,1.83,29.5,10/20/2021 10:36
SPL3,,D2,0.333,32.6,10/20/2021 10:36
SPL4,,E2,1.11,20.6,10/20/2021 10:36
SPL5,,B3,0.786,18.5,10/20/2021 10:36
SPL6,,C3,1.79,29.2,10/20/2021 10:36
SPL7,,D3,3.09,19.9,10/20/2021 10:36
SPL8,,E3,1.14,14.3,10/20/2021 10:36
SPL9,,B4,0.875,9.18,10/20/2021 10:36
SPL10,,C4,1.13,25.6,10/20/2021 10:36
SPL11,,D4,1.46,29.6,10/20/2021 10:36
SPL12,,E4,2.06,21.4,10/20/2021 10:36
SPL13,,B5,3.39,40.3,10/20/2021 10:36
SPL14,,C5,1.59,20,10/20/2021 10:36
SPL15,,D5,1.22,33.8,10/20/2021 10:36
SPL16,,E5,1.04,15.7,10/20/2021 10:36
SPL17,,B6,1.47,22.4,10/20/2021 10:36
SPL18,,C6,2.61,27.1,10/20/2021 10:36
SPL19,,D6,1.06,16.7,10/20/2021 10:36
SPL20,,E6,1.06,10.8,10/20/2021 10:36
SPL21,,B7,2.17,20.4,10/20/2021 10:36
SPL22,,C7,1.21,17.4,10/20/2021 10:36
SPL23,,D7,1.08,10.3,10/20/2021 10:36
SPL24,,E7,0.969,15.5,10/20/2021 10:36
