Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.333,10.3,10/30/2021 11:20
,,E1,0.857,7.88,
,,B8,0.563,19.3,
,,E8,0.8,20.4,
SPL1,,B2,105,548,10/30/2021 11:20
SPL2,,C2,90.3,449,10/30/2021 11:20
SPL3,,D2,15.3,76.6,10/30/2021 11:20
SPL4,,E2,122,645,10/30/2021 11:20
SPL5,,B3,47.3,243,10/30/2021 11:20
SPL6,,C3,4.97,48.4,10/30/2021 11:20
SPL7,,D3,171,895,10/30/2021 11:20
SPL8,,E3,184,955,10/30/2021 11:20
SPL9,,B4,1.75,19,10/30/2021 11:20
SPL10,,C4,1.88,22.3,10/30/2021 11:20
SPL11,,D4,0.333,29.3,10/30/2021 11:20
SPL12,,E4,1.2,16.9,10/30/2021 11:20
SPL13,,B5,13.1,62.4,10/30/2021 11:20
SPL14,,C5,1.08,33,10/30/2021 11:20
SPL15,,D5,2.56,19.6,10/30/2021 11:20
SPL16,,E5,0.929,18.6,10/30/2021 11:20
SPL17,,B6,4.31,38.9,10/30/2021 11:20
SPL18,,C6,1.11,38,10/30/2021 11:20
SPL19,,D6,0.875,36.1,10/30/2021 11:20
SPL20,,E6,1.4,33.2,10/30/2021 11:20
SPL21,,B7,0.583,40.8,10/30/2021 11:20
SPL22,,C7,1.53,28.9,10/30/2021 11:20
SPL23,,D7,3.75,13.1,10/30/2021 11:20
SPL24,,E7,2.75,71.5,10/30/2021 11:20
