Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.5,21.6,11/2/2021 11:13
,,E1,1,11.9,
,,B8,1.13,9.8,
,,E8,0.875,7.9,
SPL1,,B2,38,186,11/2/2021 11:13
SPL2,,C2,61.9,349,11/2/2021 11:13
SPL3,,D2,0.917,33,11/2/2021 11:13
SPL4,,E2,0.6,22.6,11/2/2021 11:13
SPL5,,B3,78.6,391,11/2/2021 11:13
SPL6,,C3,80.8,431,11/2/2021 11:13
SPL7,,D3,109,517,11/2/2021 11:13
SPL8,,E3,0.875,16.8,11/2/2021 11:13
SPL9,,B4,258,1260,11/2/2021 11:13
SPL10,,C4,38.6,181,11/2/2021 11:13
SPL11,,D4,225,1078,11/2/2021 11:13
SPL12,,E4,168,1290,11/2/2021 11:13
SPL13,,B5,237,1600,11/2/2021 11:13
SPL14,,C5,31,146,11/2/2021 11:13
SPL15,,D5,376,1914,11/2/2021 11:13
SPL16,,E5,271,1785,11/2/2021 11:13
SPL17,,B6,395,1790,11/2/2021 11:13
SPL18,,C6,280,1356,11/2/2021 11:13
SPL19,,D6,34.6,166,11/2/2021 11:13
SPL20,,E6,643,2700,11/2/2021 11:13
SPL21,,B7,42.4,227,11/2/2021 11:13
SPL22,,C7,533,2292,11/2/2021 11:13
SPL23,,D7,431,2122,11/2/2021 11:13
SPL24,,E7,490,2232,11/2/2021 11:13
