Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,1.31,11.1,10/19/2021 15:48
,,E1,1.08,6.25,
,,B8,0.708,13.2,
,,E8,0.917,12.4,
SPL1,,B2,2.71,24.9,10/19/2021 15:48
SPL2,,C2,3.28,25,10/19/2021 15:48
SPL3,,D2,1.05,27.7,10/19/2021 15:48
SPL4,,E2,1.79,20.4,10/19/2021 15:48
SPL5,,B3,1.75,32.8,10/19/2021 15:48
SPL6,,C3,1.63,20.9,10/19/2021 15:48
SPL7,,D3,1.2,30.8,10/19/2021 15:48
SPL8,,E3,1.64,24.4,10/19/2021 15:48
SPL9,,B4,2.5,44.2,10/19/2021 15:48
SPL10,,C4,0.55,19.1,10/19/2021 15:48
SPL11,,D4,1.57,25.5,10/19/2021 15:48
SPL12,,E4,1.93,22.8,10/19/2021 15:48
SPL13,,B5,2.25,22.6,10/19/2021 15:48
SPL14,,C5,1.7,20.4,10/19/2021 15:48
SPL15,,D5,2,28.3,10/19/2021 15:48
SPL16,,E5,1.69,17.3,10/19/2021 15:48
SPL17,,B6,2.25,15.3,10/19/2021 15:48
SPL18,,C6,1.35,11,10/19/2021 15:48
SPL19,,D6,1.3,30.6,10/19/2021 15:48
SPL20,,E6,1.06,30.8,10/19/2021 15:48
SPL21,,B7,1.96,42.3,10/19/2021 15:48
SPL22,,C7,2.53,20.8,10/19/2021 15:48
SPL23,,D7,1.29,17.9,10/19/2021 15:48
SPL24,,E7,2.94,37.9,10/19/2021 15:48
