Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.375,11,10/29/2021 12:42
,,E1,1.38,20.5,
,,B8,0.5,17.3,
,,E8,0.583,11.1,
SPL1,,B2,112,555,10/29/2021 12:42
SPL2,,C2,51.4,297,10/29/2021 12:42
SPL3,,D2,2.08,20,10/29/2021 12:42
SPL4,,E2,2.94,37.4,10/29/2021 12:42
SPL5,,B3,77.1,431,10/29/2021 12:42
SPL6,,C3,97.6,495,10/29/2021 12:42
SPL7,,D3,109,518,10/29/2021 12:42
SPL8,,E3,26,155,10/29/2021 12:42
SPL9,,B4,4.64,26.8,10/29/2021 12:42
SPL10,,C4,3.42,13.9,10/29/2021 12:42
SPL11,,D4,0.833,33.4,10/29/2021 12:42
SPL12,,E4,1.31,43.7,10/29/2021 12:42
SPL13,,B5,1.54,35,10/29/2021 12:42
SPL14,,C5,2.22,40.2,10/29/2021 12:42
SPL15,,D5,1.1,41,10/29/2021 12:42
SPL16,,E5,1.85,45.5,10/29/2021 12:42
SPL17,,B6,30.3,299,10/29/2021 12:42
SPL18,,C6,17.1,265,10/29/2021 12:42
SPL19,,D6,6.31,48.2,10/29/2021 12:42
SPL20,,E6,47.2,261,10/29/2021 12:42
SPL21,,B7,21.1,358,10/29/2021 12:42
SPL22,,C7,30,193,10/29/2021 12:42
SPL23,,D7,10.5,184,10/29/2021 12:42
SPL24,,E7,2.69,26.6,10/29/2021 12:42
