Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.583,13.6,10/29/2021 12:58
,,E1,1.6,8.15,
,,B8,0.25,15.7,
,,E8,1.38,16.9,
SPL1,,B2,2.09,40.1,10/29/2021 12:58
SPL2,,C2,1.09,25.8,10/29/2021 12:58
SPL3,,D2,1.71,39.6,10/29/2021 12:58
SPL4,,E2,1.45,33.6,10/29/2021 12:58
SPL5,,B3,0.875,34.5,10/29/2021 12:58
SPL6,,C3,4.29,30.3,10/29/2021 12:58
SPL7,,D3,3.58,36.8,10/29/2021 12:58
SPL8,,E3,1.33,43.1,10/29/2021 12:58
SPL9,,B4,1.35,9.89,10/29/2021 12:58
SPL10,,C4,0.938,22.3,10/29/2021 12:58
SPL11,,D4,0.813,17,10/29/2021 12:58
SPL12,,E4,0.417,27.3,10/29/2021 12:58
SPL13,,B5,1.46,22.1,10/29/2021 12:58
SPL14,,C5,1.71,16.8,10/29/2021 12:58
SPL15,,D5,1.32,38.7,10/29/2021 12:58
SPL16,,E5,0.714,16.9,10/29/2021 12:58
SPL17,,B6,53.8,287,10/29/2021 12:58
SPL18,,C6,9.14,65.8,10/29/2021 12:58
SPL19,,D6,97.4,542,10/29/2021 12:58
SPL20,,E6,4.96,37.1,10/29/2021 12:58
SPL21,,B7,127,672,10/29/2021 12:58
SPL22,,C7,65.5,358,10/29/2021 12:58
SPL23,,D7,130,665,10/29/2021 12:58
SPL24,,E7,76.4,407,10/29/2021 12:58
