Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.95,20,10/21/2021 10:30
,,E1,0.5,62.3,
,,B8,0.333,9.81,
,,E8,1.42,11.3,
SPL1,,B2,2.61,39.6,10/21/2021 10:30
SPL2,,C2,2.61,17.3,10/21/2021 10:30
SPL3,,D2,0.5,30.3,10/21/2021 10:30
SPL4,,E2,0.65,31.5,10/21/2021 10:30
SPL5,,B3,1.84,39.5,10/21/2021 10:30
SPL6,,C3,2.72,33.3,10/21/2021 10:30
SPL7,,D3,3.06,60.7,10/21/2021 10:30
SPL8,,E3,0.833,6.45,10/21/2021 10:30
SPL9,,B4,0.5,25.4,10/21/2021 10:30
SPL10,,C4,1.21,28.2,10/21/2021 10:30
SPL11,,D4,2.72,29.9,10/21/2021 10:30
SPL12,,E4,3.06,40.4,10/21/2021 10:30
SPL13,,B5,3.83,44.1,10/21/2021 10:30
SPL14,,C5,2.72,22.3,10/21/2021 10:30
SPL15,,D5,2.83,38.3,10/21/2021 10:30
SPL16,,E5,1.5,40,10/21/2021 10:30
SPL17,,B6,3.28,40.2,10/21/2021 10:30
SPL18,,C6,4.17,53.7,10/21/2021 10:30
SPL19,,D6,0.969,33.1,10/21/2021 10:30
SPL20,,E6,3.06,46.5,10/21/2021 10:30
SPL21,,B7,3.39,64.6,10/21/2021 10:30
SPL22,,C7,0.813,18.1,10/21/2021 10:30
SPL23,,D7,1.84,43.5,10/21/2021 10:30
SPL24,,E7,0.893,38.4,10/21/2021 10:30
