Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.542,17.6,11/1/2021 13:54
,,E1,0.65,10.2,
,,B8,0.15,13.7,
,,E8,0.5,9.72,
SPL1,,B2,27.6,145,11/1/2021 13:54
SPL2,,C2,46.2,211,11/1/2021 13:54
SPL3,,D2,0.286,16.4,11/1/2021 13:54
SPL4,,E2,0.844,27.4,11/1/2021 13:54
SPL5,,B3,57.2,327,11/1/2021 13:54
SPL6,,C3,50.7,297,11/1/2021 13:54
SPL7,,D3,59.6,319,11/1/2021 13:54
SPL8,,E3,0.393,16.7,11/1/2021 13:54
SPL9,,B4,116,708,11/1/2021 13:54
SPL10,,C4,14.2,62.4,11/1/2021 13:54
SPL11,,D4,162,769,11/1/2021 13:54
SPL12,,E4,223,1304,11/1/2021 13:54
SPL13,,B5,332,1639,11/1/2021 13:54
SPL14,,C5,11.6,48.6,11/1/2021 13:54
SPL15,,D5,288,1494,11/1/2021 13:54
SPL16,,E5,332,1596,11/1/2021 13:54
SPL17,,B6,171,968,11/1/2021 13:54
SPL18,,C6,202,897,11/1/2021 13:54
SPL19,,D6,18.5,94,11/1/2021 13:54
SPL20,,E6,470,2146,11/1/2021 13:54
SPL21,,B7,19.9,104,11/1/2021 13:54
SPL22,,C7,377,1775,11/1/2021 13:54
SPL23,,D7,303,1624,11/1/2021 13:54
SPL24,,E7,236,1331,11/1/2021 13:54
