Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.563,10.1,10/21/2021 10:53
,,E1,0.35,8.81,
,,B8,1,14.4,
,,E8,0.5,17.5,
SPL1,,B2,1.81,15.4,10/21/2021 10:53
SPL2,,C2,3.19,15.4,10/21/2021 10:53
SPL3,,D2,1.41,11.9,10/21/2021 10:53
SPL4,,E2,2.97,10.8,10/21/2021 10:53
SPL5,,B3,1.61,26.9,10/21/2021 10:53
SPL6,,C3,1.18,18.7,10/21/2021 10:53
SPL7,,D3,3.36,25.9,10/21/2021 10:53
SPL8,,E3,2.19,23.7,10/21/2021 10:53
SPL9,,B4,0.95,19.3,10/21/2021 10:53
SPL10,,C4,1.25,18.4,10/21/2021 10:53
SPL11,,D4,0.7,36.7,10/21/2021 10:53
SPL12,,E4,0.714,23.2,10/21/2021 10:53
SPL13,,B5,2.69,21.5,10/21/2021 10:53
SPL14,,C5,1.58,26.3,10/21/2021 10:53
SPL15,,D5,1.17,30.5,10/21/2021 10:53
SPL16,,E5,1.06,36.5,10/21/2021 10:53
SPL17,,B6,0.857,17.6,10/21/2021 10:53
SPL18,,C6,1.58,13.3,10/21/2021 10:53
SPL19,,D6,1.08,28.3,10/21/2021 10:53
SPL20,,E6,3.25,14.9,10/21/2021 10:53
SPL21,,B7,2.36,21.5,10/21/2021 10:53
SPL22,,C7,1.69,58.9,10/21/2021 10:53
SPL23,,D7,0.563,28.8,10/21/2021 10:53
SPL24,,E7,3.47,30.4,10/21/2021 10:53
