Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.417,14.8,11/1/2021 13:30
,,E1,0.65,28.8,
,,B8,0.5,25.5,
,,E8,0.75,17.9,
SPL1,,B2,0.792,15.8,11/1/2021 13:30
SPL2,,C2,1.64,22.1,11/1/2021 13:30
SPL3,,D2,1.28,38.4,11/1/2021 13:30
SPL4,,E2,1.88,11.8,11/1/2021 13:30
SPL5,,B3,1.91,19,11/1/2021 13:30
SPL6,,C3,1.22,?????,11/1/2021 13:30
SPL7,,D3,0.786,16.1,11/1/2021 13:30
SPL8,,E3,2.1,33.3,11/1/2021 13:30
SPL9,,B4,10.2,188,11/1/2021 13:30
SPL10,,C4,1.36,138,11/1/2021 13:30
SPL11,,D4,21.4,339,11/1/2021 13:30
SPL12,,E4,8.33,196,11/1/2021 13:30
SPL13,,B5,10.7,257,11/1/2021 13:30
SPL14,,C5,1.91,151,11/1/2021 13:30
SPL15,,D5,8.67,67.3,11/1/2021 13:30
SPL16,,E5,21.9,106,11/1/2021 13:30
SPL17,,B6,180,827,11/1/2021 13:30
SPL18,,C6,116,603,11/1/2021 13:30
SPL19,,D6,223,1177,11/1/2021 13:30
SPL20,,E6,13.1,43.9,11/1/2021 13:30
SPL21,,B7,332,1657,11/1/2021 13:30
SPL22,,C7,359,1737,11/1/2021 13:30
SPL23,,D7,14.3,68.6,11/1/2021 13:30
SPL24,,E7,297,1552,11/1/2021 13:30
