Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.6,17.6,11/3/2021 10:03
,,E1,0.35,10.8,
,,B8,0.45,16.8,
,,E8,0.35,6.25,
SPL1,,B2,248,2100,11/3/2021 10:03
SPL2,,C2,320,1551,11/3/2021 10:03
SPL3,,D2,35.1,161,11/3/2021 10:03
SPL4,,E2,40.5,192,11/3/2021 10:03
SPL5,,B3,62,1471,11/3/2021 10:03
SPL6,,C3,258,2026,11/3/2021 10:03
SPL7,,D3,224,1775,11/3/2021 10:03
SPL8,,E3,234,1144,11/3/2021 10:03
SPL9,,B4,2.81,34.6,11/3/2021 10:03
SPL10,,C4,1.19,25.6,11/3/2021 10:03
SPL11,,D4,0.688,25.2,11/3/2021 10:03
SPL12,,E4,2.25,50.2,11/3/2021 10:03
SPL13,,B5,0.938,36.1,11/3/2021 10:03
SPL14,,C5,1.63,31.7,11/3/2021 10:03
SPL15,,D5,1.18,21.7,11/3/2021 10:03
SPL16,,E5,1.17,17.6,11/3/2021 10:03
SPL17,,B6,4.03,215,11/3/2021 10:03
SPL18,,C6,5.47,179,11/3/2021 10:03
SPL19,,D6,26.1,284,11/3/2021 10:03
SPL20,,E6,10.1,242,11/3/2021 10:03
SPL21,,B7,8.81,167,11/3/2021 10:03
SPL22,,C7,0.95,108,11/3/2021 10:03
SPL23,,D7,0.821,124,11/3/2021 10:03
SPL24,,E7,44.8,190,11/3/2021 10:03
