Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,1.44,12.1,11/8/2021 14:32
,,E1,1.75,7.75,
,,B8,1.13,9,
,,E8,0.625,14.1,
SPL1,,B2,2.13,16.5,11/8/2021 14:32
SPL2,,C2,2.07,22.7,11/8/2021 14:32
SPL3,,D2,2.42,38.8,11/8/2021 14:32
SPL4,,E2,0.85,39.2,11/8/2021 14:32
SPL5,,B3,1.42,26.4,11/8/2021 14:32
SPL6,,C3,2.25,18.4,11/8/2021 14:32
SPL7,,D3,1,16.6,11/8/2021 14:32
SPL8,,E3,2.56,51.6,11/8/2021 14:32
SPL9,,B4,3.25,121,11/8/2021 14:32
SPL10,,C4,0.75,71.9,11/8/2021 14:32
SPL11,,D4,4.33,147,11/8/2021 14:32
SPL12,,E4,4.44,168,11/8/2021 14:32
SPL13,,B5,2.17,140,11/8/2021 14:32
SPL14,,C5,1.5,83.9,11/8/2021 14:32
SPL15,,D5,8.44,247,11/8/2021 14:32
SPL16,,E5,6.22,196,11/8/2021 14:32
SPL17,,B6,99,2470,11/8/2021 14:32
SPL18,,C6,2.75,1305,11/8/2021 14:32
SPL19,,D6,1.5,1366,11/8/2021 14:32
SPL20,,E6,294,1561,11/8/2021 14:32
SPL21,,B7,114,1476,11/8/2021 14:32
SPL22,,C7,98.3,1463,11/8/2021 14:32
SPL23,,D7,238,1712,11/8/2021 14:32
SPL24,,E7,23.4,1842,11/8/2021 14:32
