Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.25,18.4,10/30/2021 10:55
,,E1,0.75,10.3,
,,B8,0.583,7.33,
,,E8,1,12,
SPL1,,B2,3.03,47,10/30/2021 10:55
SPL2,,C2,1.92,37.6,10/30/2021 10:55
SPL3,,D2,1.97,34.6,10/30/2021 10:55
SPL4,,E2,1.94,21.3,10/30/2021 10:55
SPL5,,B3,1.14,30.5,10/30/2021 10:55
SPL6,,C3,5.19,17.8,10/30/2021 10:55
SPL7,,D3,2.25,35.3,10/30/2021 10:55
SPL8,,E3,2.81,32.1,10/30/2021 10:55
SPL9,,B4,1.31,8.5,10/30/2021 10:55
SPL10,,C4,0.65,10.8,10/30/2021 10:55
SPL11,,D4,0.75,26.8,10/30/2021 10:55
SPL12,,E4,2.25,16.5,10/30/2021 10:55
SPL13,,B5,1.96,15.2,10/30/2021 10:55
SPL14,,C5,3.2,20.5,10/30/2021 10:55
SPL15,,D5,1,30.1,10/30/2021 10:55
SPL16,,E5,1.44,21.9,10/30/2021 10:55
SPL17,,B6,65.6,365,10/30/2021 10:55
SPL18,,C6,13.6,69.8,10/30/2021 10:55
SPL19,,D6,141,795,10/30/2021 10:55
SPL20,,E6,5.36,35.4,10/30/2021 10:55
SPL21,,B7,184,906,10/30/2021 10:55
SPL22,,C7,91.3,400,10/30/2021 10:55
SPL23,,D7,201,971,10/30/2021 10:55
SPL24,,E7,93.3,597,10/30/2021 10:55
