Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.5,12.7,10/28/2021 9:48
,,E1,0.125,8.46,
,,B8,0.35,8.5,
,,E8,0.5,7.9,
SPL1,,B2,0.643,10.3,10/28/2021 9:48
SPL2,,C2,1.46,73.5,10/28/2021 9:48
SPL3,,D2,2.09,11.3,10/28/2021 9:48
SPL4,,E2,4.83,44.2,10/28/2021 9:48
SPL5,,B3,0.438,27.5,10/28/2021 9:48
SPL6,,C3,1.32,3.13,10/28/2021 9:48
SPL7,,D3,0.292,17.8,10/28/2021 9:48
SPL8,,E3,1.25,21.5,10/28/2021 9:48
SPL9,,B4,46.5,234,10/28/2021 9:48
SPL10,,C4,3.94,33.1,10/28/2021 9:48
SPL11,,D4,69.6,387,10/28/2021 9:48
SPL12,,E4,69.4,298,10/28/2021 9:48
SPL13,,B5,38.9,215,10/28/2021 9:48
SPL14,,C5,101,498,10/28/2021 9:48
SPL15,,D5,6.61,47.8,10/28/2021 9:48
SPL16,,E5,81.8,406,10/28/2021 9:48
SPL17,,B6,0.625,7.92,10/28/2021 9:48
SPL18,,C6,1.13,18,10/28/2021 9:48
SPL19,,D6,1.25,7.56,10/28/2021 9:48
SPL20,,E6,0.375,25.9,10/28/2021 9:48
SPL21,,B7,0.607,20.2,10/28/2021 9:48
SPL22,,C7,0.844,30.6,10/28/2021 9:48
SPL23,,D7,0.65,15.3,10/28/2021 9:48
SPL24,,E7,0.5,15.5,10/28/2021 9:48
