Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.6,10,11/3/2021 10:08
,,E1,0.35,4.92,
,,B8,0.5,13.3,
,,E8,0.458,12.6,
SPL1,,B2,1.29,141,11/3/2021 10:08
SPL2,,C2,4.61,209,11/3/2021 10:08
SPL3,,D2,1.06,149,11/3/2021 10:08
SPL4,,E2,39.9,227,11/3/2021 10:08
SPL5,,B3,5.94,173,11/3/2021 10:08
SPL6,,C3,9.28,278,11/3/2021 10:08
SPL7,,D3,37.9,158,11/3/2021 10:08
SPL8,,E3,6.39,182,11/3/2021 10:08
SPL9,,B4,53.5,238,11/3/2021 10:08
SPL10,,C4,734,3135,11/3/2021 10:08
SPL11,,D4,731,3088,11/3/2021 10:08
SPL12,,E4,608,2749,11/3/2021 10:08
SPL13,,B5,106,562,11/3/2021 10:08
SPL14,,C5,635,3156,11/3/2021 10:08
SPL15,,D5,382,1807,11/3/2021 10:08
SPL16,,E5,408,1912,11/3/2021 10:08
SPL17,,B6,37.4,205,11/3/2021 10:08
SPL18,,C6,0.625,18.3,11/3/2021 10:08
SPL19,,D6,25.4,138,11/3/2021 10:08
SPL20,,E6,93.2,527,11/3/2021 10:08
SPL21,,B7,83.2,457,11/3/2021 10:08
SPL22,,C7,1,21.9,11/3/2021 10:08
SPL23,,D7,29.2,171,11/3/2021 10:08
SPL24,,E7,0.45,23.6,11/3/2021 10:08
