Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.813,8.88,11/5/2021 10:27
,,E1,0.375,13.9,
,,B8,0.833,8.4,
,,E8,0.25,14.3,
SPL1,,B2,545,2601,11/5/2021 10:27
SPL2,,C2,679,3283,11/5/2021 10:27
SPL3,,D2,228,1092,11/5/2021 10:27
SPL4,,E2,1279,6116,11/5/2021 10:27
SPL5,,B3,359,1914,11/5/2021 10:27
SPL6,,C3,86.3,390,11/5/2021 10:27
SPL7,,D3,879,4110,11/5/2021 10:27
SPL8,,E3,941,4612,11/5/2021 10:27
SPL9,,B4,6.33,73.4,11/5/2021 10:27
SPL10,,C4,4.33,30.7,11/5/2021 10:27
SPL11,,D4,0.25,5.71,11/5/2021 10:27
SPL12,,E4,5.78,23.7,11/5/2021 10:27
SPL13,,B5,3.44,52.3,11/5/2021 10:27
SPL14,,C5,0.75,12.4,11/5/2021 10:27
SPL15,,D5,18.8,114,11/5/2021 10:27
SPL16,,E5,0.958,24.6,11/5/2021 10:27
SPL17,,B6,1.94,36,11/5/2021 10:27
SPL18,,C6,1.05,23.1,11/5/2021 10:27
SPL19,,D6,0.625,24.3,11/5/2021 10:27
SPL20,,E6,1.45,32.3,11/5/2021 10:27
SPL21,,B7,0.6,28.1,11/5/2021 10:27
SPL22,,C7,1.16,31.8,11/5/2021 10:27
SPL23,,D7,6.67,69.8,11/5/2021 10:27
SPL24,,E7,2.89,70.4,11/5/2021 10:27
