Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.844,13.8,10/28/2021 9:53
,,E1,0.375,13.8,
,,B8,0.25,11.2,
,,E8,0.8,6.33,
SPL1,,B2,61.3,393,10/28/2021 9:53
SPL2,,C2,34.1,160,10/28/2021 9:53
SPL3,,D2,0.833,23.1,10/28/2021 9:53
SPL4,,E2,1.64,25.2,10/28/2021 9:53
SPL5,,B3,41.9,228,10/28/2021 9:53
SPL6,,C3,62.5,300,10/28/2021 9:53
SPL7,,D3,62.5,330,10/28/2021 9:53
SPL8,,E3,16.3,106,10/28/2021 9:53
SPL9,,B4,2.75,20.2,10/28/2021 9:53
SPL10,,C4,4.61,34.1,10/28/2021 9:53
SPL11,,D4,0.643,40.6,10/28/2021 9:53
SPL12,,E4,0.708,50,10/28/2021 9:53
SPL13,,B5,1.5,45,10/28/2021 9:53
SPL14,,C5,1.72,49.4,10/28/2021 9:53
SPL15,,D5,0.714,29.9,10/28/2021 9:53
SPL16,,E5,0.55,20.7,10/28/2021 9:53
SPL17,,B6,47.9,248,10/28/2021 9:53
SPL18,,C6,21.3,228,10/28/2021 9:53
SPL19,,D6,3.72,33,10/28/2021 9:53
SPL20,,E6,35.6,183,10/28/2021 9:53
SPL21,,B7,33.9,290,10/28/2021 9:53
SPL22,,C7,26.6,120,10/28/2021 9:53
SPL23,,D7,29.7,196,10/28/2021 9:53
SPL24,,E7,1.96,22.9,10/28/2021 9:53
