Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.688,10.4,11/3/2021 10:14
,,E1,0.667,13.5,
,,B8,0.688,9.42,
,,E8,0.7,12.7,
SPL1,,B2,63.3,292,11/3/2021 10:14
SPL2,,C2,90.3,438,11/3/2021 10:14
SPL3,,D2,0.667,24.4,11/3/2021 10:14
SPL4,,E2,0.875,27.4,11/3/2021 10:14
SPL5,,B3,91.6,510,11/3/2021 10:14
SPL6,,C3,102,496,11/3/2021 10:14
SPL7,,D3,109,574,11/3/2021 10:14
SPL8,,E3,0.625,9.55,11/3/2021 10:14
SPL9,,B4,235,1081,11/3/2021 10:14
SPL10,,C4,59.9,275,11/3/2021 10:14
SPL11,,D4,314,1410,11/3/2021 10:14
SPL12,,E4,49.6,1328,11/3/2021 10:14
SPL13,,B5,197,1829,11/3/2021 10:14
SPL14,,C5,46.6,216,11/3/2021 10:14
SPL15,,D5,297,1896,11/3/2021 10:14
SPL16,,E5,198,1820,11/3/2021 10:14
SPL17,,B6,663,2608,11/3/2021 10:14
SPL18,,C6,377,1650,11/3/2021 10:14
SPL19,,D6,58.3,266,11/3/2021 10:14
SPL20,,E6,790,3437,11/3/2021 10:14
SPL21,,B7,76,396,11/3/2021 10:14
SPL22,,C7,709,3065,11/3/2021 10:14
SPL23,,D7,630,3185,11/3/2021 10:14
SPL24,,E7,652,2761,11/3/2021 10:14
