Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.708,15,11/5/2021 10:51
,,E1,0.393,16.5,
,,B8,0.25,15.8,
,,E8,0.25,19.1,
SPL1,,B2,133,678,11/5/2021 10:51
SPL2,,C2,12,392,11/5/2021 10:51
SPL3,,D2,1.3,19.9,11/5/2021 10:51
SPL4,,E2,1.53,29.3,11/5/2021 10:51
SPL5,,B3,26.9,390,11/5/2021 10:51
SPL6,,C3,38.5,566,11/5/2021 10:51
SPL7,,D3,37.2,573,11/5/2021 10:51
SPL8,,E3,1.18,12.1,11/5/2021 10:51
SPL9,,B4,24.5,1344,11/5/2021 10:51
SPL10,,C4,155,825,11/5/2021 10:51
SPL11,,D4,339,2028,11/5/2021 10:51
SPL12,,E4,3.53,1521,11/5/2021 10:51
SPL13,,B5,136,1603,11/5/2021 10:51
SPL14,,C5,107,495,11/5/2021 10:51
SPL15,,D5,109,2151,11/5/2021 10:51
SPL16,,E5,124,1625,11/5/2021 10:51
SPL17,,B6,590,2929,11/5/2021 10:51
SPL18,,C6,728,3315,11/5/2021 10:51
SPL19,,D6,124,519,11/5/2021 10:51
SPL20,,E6,1056,4987,11/5/2021 10:51
SPL21,,B7,194,964,11/5/2021 10:51
SPL22,,C7,1139,5138,11/5/2021 10:51
SPL23,,D7,1292,5954,11/5/2021 10:51
SPL24,,E7,617,2808,11/5/2021 10:51
