Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.917,16.4,10/20/2021 10:41
,,E1,0.438,14.3,
,,B8,0.583,22.6,
,,E8,0.625,11.6,
SPL1,,B2,1.56,7.75,10/20/2021 10:41
SPL2,,C2,0.938,34,10/20/2021 10:41
SPL3,,D2,1.08,31.3,10/20/2021 10:41
SPL4,,E2,1.13,26.6,10/20/2021 10:41
SPL5,,B3,2.22,26.4,10/20/2021 10:41
SPL6,,C3,1.2,27.7,10/20/2021 10:41
SPL7,,D3,0.964,22.9,10/20/2021 10:41
SPL8,,E3,0.85,29.4,10/20/2021 10:41
SPL9,,B4,0.563,32,10/20/2021 10:41
SPL10,,C4,0.6,27.6,10/20/2021 10:41
SPL11,,D4,2.59,29.8,10/20/2021 10:41
SPL12,,E4,0.563,22.8,10/20/2021 10:41
SPL13,,B5,2.75,24.6,10/20/2021 10:41
SPL14,,C5,0.583,29.5,10/20/2021 10:41
SPL15,,D5,1.31,30,10/20/2021 10:41
SPL16,,E5,2.11,14.1,10/20/2021 10:41
SPL17,,B6,1.31,26.3,10/20/2021 10:41
SPL18,,C6,1.56,23.1,10/20/2021 10:41
SPL19,,D6,0.917,30.6,10/20/2021 10:41
SPL20,,E6,1.89,25.1,10/20/2021 10:41
SPL21,,B7,1.3,20.6,10/20/2021 10:41
SPL22,,C7,3.78,40.2,10/20/2021 10:41
SPL23,,D7,1.22,23,10/20/2021 10:41
SPL24,,E7,1.56,22.9,10/20/2021 10:41
