Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.6,15.3,10/20/2021 10:45
,,E1,0.333,13.7,
,,B8,0.65,3.88,
,,E8,0.6,7.71,
SPL1,,B2,1.97,18.3,10/20/2021 10:45
SPL2,,C2,1.66,14.7,10/20/2021 10:45
SPL3,,D2,3.53,35.9,10/20/2021 10:45
SPL4,,E2,1.19,28.5,10/20/2021 10:45
SPL5,,B3,1.19,27.5,10/20/2021 10:45
SPL6,,C3,0.5,19.1,10/20/2021 10:45
SPL7,,D3,1.21,16.7,10/20/2021 10:45
SPL8,,E3,2.08,19.5,10/20/2021 10:45
SPL9,,B4,1.19,18.4,10/20/2021 10:45
SPL10,,C4,0.875,19.1,10/20/2021 10:45
SPL11,,D4,1,27.7,10/20/2021 10:45
SPL12,,E4,1.11,21,10/20/2021 10:45
SPL13,,B5,1.39,7.8,10/20/2021 10:45
SPL14,,C5,1.04,19,10/20/2021 10:45
SPL15,,D5,2.44,37.1,10/20/2021 10:45
SPL16,,E5,0.8,13.6,10/20/2021 10:45
SPL17,,B6,1.18,23.4,10/20/2021 10:45
SPL18,,C6,1.28,24.9,10/20/2021 10:45
SPL19,,D6,1.53,38.3,10/20/2021 10:45
SPL20,,E6,1.42,29.6,10/20/2021 10:45
SPL21,,B7,4.53,40.5,10/20/2021 10:45
SPL22,,C7,2.25,27.4,10/20/2021 10:45
SPL23,,D7,2.5,9.63,10/20/2021 10:45
SPL24,,E7,1.93,18.3,10/20/2021 10:45
