Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.65,11.2,10/29/2021 12:47
,,E1,0.458,8.6,
,,B8,0.45,24.6,
,,E8,0.45,6,
SPL1,,B2,39.7,241,10/29/2021 12:47
SPL2,,C2,69.3,334,10/29/2021 12:47
SPL3,,D2,9.25,62.2,10/29/2021 12:47
SPL4,,E2,78.7,415,10/29/2021 12:47
SPL5,,B3,35.5,171,10/29/2021 12:47
SPL6,,C3,3.92,29.5,10/29/2021 12:47
SPL7,,D3,108,550,10/29/2021 12:47
SPL8,,E3,120,665,10/29/2021 12:47
SPL9,,B4,1.81,3,10/29/2021 12:47
SPL10,,C4,0.857,26,10/29/2021 12:47
SPL11,,D4,0.393,21.5,10/29/2021 12:47
SPL12,,E4,0.938,12.1,10/29/2021 12:47
SPL13,,B5,9.47,40.9,10/29/2021 12:47
SPL14,,C5,0.313,18.1,10/29/2021 12:47
SPL15,,D5,1.94,14.6,10/29/2021 12:47
SPL16,,E5,0.65,28.1,10/29/2021 12:47
SPL17,,B6,5.69,37.9,10/29/2021 12:47
SPL18,,C6,1.56,31.4,10/29/2021 12:47
SPL19,,D6,0.875,39.2,10/29/2021 12:47
SPL20,,E6,1.58,27.6,10/29/2021 12:47
SPL21,,B7,1.31,41.4,10/29/2021 12:47
SPL22,,C7,2.06,21.2,10/29/2021 12:47
SPL23,,D7,2.69,19.4,10/29/2021 12:47
SPL24,,E7,3.58,60.9,10/29/2021 12:47
