Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.643,13.7,10/20/2021 10:31
,,E1,0.125,9.9,
,,B8,0.45,15.1,
,,E8,0.286,12.9,
SPL1,,B2,1.25,12.9,10/20/2021 10:31
SPL2,,C2,2.25,30.1,10/20/2021 10:31
SPL3,,D2,1.69,15.3,10/20/2021 10:31
SPL4,,E2,0.694,17.3,10/20/2021 10:31
SPL5,,B3,1.92,33.4,10/20/2021 10:31
SPL6,,C3,1.97,35.4,10/20/2021 10:31
SPL7,,D3,1.13,17.5,10/20/2021 10:31
SPL8,,E3,3,33.4,10/20/2021 10:31
SPL9,,B4,0.5,21.6,10/20/2021 10:31
SPL10,,C4,2.25,17.8,10/20/2021 10:31
SPL11,,D4,0.806,22.9,10/20/2021 10:31
SPL12,,E4,1.06,21.3,10/20/2021 10:31
SPL13,,B5,0.938,11,10/20/2021 10:31
SPL14,,C5,1.92,38.6,10/20/2021 10:31
SPL15,,D5,1.47,22.9,10/20/2021 10:31
SPL16,,E5,1.21,32.2,10/20/2021 10:31
SPL17,,B6,0.786,31.5,10/20/2021 10:31
SPL18,,C6,0.75,28.8,10/20/2021 10:31
SPL19,,D6,1.22,26.8,10/20/2021 10:31
SPL20,,E6,2.36,27.6,10/20/2021 10:31
SPL21,,B7,1.47,11.1,10/20/2021 10:31
SPL22,,C7,0.333,23.1,10/20/2021 10:31
SPL23,,D7,0.875,21.5,10/20/2021 10:31
SPL24,,E7,1.21,14.2,10/20/2021 10:31
