Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.3,12.2,10/21/2021 10:35
,,E1,0.214,14.8,
,,B8,0.357,21.8,
,,E8,0.167,8.58,
SPL1,,B2,2.44,51.6,10/21/2021 10:35
SPL2,,C2,2.72,25.1,10/21/2021 10:35
SPL3,,D2,1.28,21.3,10/21/2021 10:35
SPL4,,E2,0.607,37.5,10/21/2021 10:35
SPL5,,B3,3.89,5.56,10/21/2021 10:35
SPL6,,C3,2.44,32.3,10/21/2021 10:35
SPL7,,D3,1,33.3,10/21/2021 10:35
SPL8,,E3,2.63,40.4,10/21/2021 10:35
SPL9,,B4,1.25,14,10/21/2021 10:35
SPL10,,C4,2.56,19.7,10/21/2021 10:35
SPL11,,D4,3,28.5,10/21/2021 10:35
SPL12,,E4,2,29,10/21/2021 10:35
SPL13,,B5,1.16,15.5,10/21/2021 10:35
SPL14,,C5,2.66,32.4,10/21/2021 10:35
SPL15,,D5,2.89,38.3,10/21/2021 10:35
SPL16,,E5,1.41,17.7,10/21/2021 10:35
SPL17,,B6,0.667,17.8,10/21/2021 10:35
SPL18,,C6,0.75,15.8,10/21/2021 10:35
SPL19,,D6,1.47,38.1,10/21/2021 10:35
SPL20,,E6,2.33,24.7,10/21/2021 10:35
SPL21,,B7,1,24.7,10/21/2021 10:35
SPL22,,C7,0.281,17.9,10/21/2021 10:35
SPL23,,D7,0.929,17.9,10/21/2021 10:35
SPL24,,E7,0.357,30.2,10/21/2021 10:35
