Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.4,15.2,11/1/2021 13:59
,,E1,0.375,29.1,
,,B8,0.583,20.4,
,,E8,0.571,5.56,
SPL1,,B2,10.9,36.8,11/1/2021 13:59
SPL2,,C2,454,2154,11/1/2021 13:59
SPL3,,D2,196,982,11/1/2021 13:59
SPL4,,E2,290,1541,11/1/2021 13:59
SPL5,,B3,353,1643,11/1/2021 13:59
SPL6,,C3,19.7,107,11/1/2021 13:59
SPL7,,D3,172,1252,11/1/2021 13:59
SPL8,,E3,191,962,11/1/2021 13:59
SPL9,,B4,43.6,234,11/1/2021 13:59
SPL10,,C4,19.7,115,11/1/2021 13:59
SPL11,,D4,0.75,10.8,11/1/2021 13:59
SPL12,,E4,36.9,224,11/1/2021 13:59
SPL13,,B5,68.5,405,11/1/2021 13:59
SPL14,,C5,0.45,9.58,11/1/2021 13:59
SPL15,,D5,0.5,16.3,11/1/2021 13:59
SPL16,,E5,57,300,11/1/2021 13:59
SPL17,,B6,10.3,56.6,11/1/2021 13:59
SPL18,,C6,2.25,67.3,11/1/2021 13:59
SPL19,,D6,8.47,77.8,11/1/2021 13:59
SPL20,,E6,1.06,15.6,11/1/2021 13:59
SPL21,,B7,18.7,126,11/1/2021 13:59
SPL22,,C7,0.813,13.8,11/1/2021 13:59
SPL23,,D7,0.5,12.8,11/1/2021 13:59
SPL24,,E7,5.47,80.6,11/1/2021 13:59
