Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.65,12.5,10/21/2021 10:40
,,E1,0.6,3.75,
,,B8,0.75,26.2,
,,E8,0.083,14.6,
SPL1,,B2,0.958,40.2,10/21/2021 10:40
SPL2,,C2,2.61,29.1,10/21/2021 10:40
SPL3,,D2,0.594,26.7,10/21/2021 10:40
SPL4,,E2,0.583,44.7,10/21/2021 10:40
SPL5,,B3,1.06,29.4,10/21/2021 10:40
SPL6,,C3,1.3,19.1,10/21/2021 10:40
SPL7,,D3,0.625,16.1,10/21/2021 10:40
SPL8,,E3,0.571,26.9,10/21/2021 10:40
SPL9,,B4,4.47,35.9,10/21/2021 10:40
SPL10,,C4,1.59,26,10/21/2021 10:40
SPL11,,D4,2.17,22.2,10/21/2021 10:40
SPL12,,E4,2.84,28,10/21/2021 10:40
SPL13,,B5,3.39,38.8,10/21/2021 10:40
SPL14,,C5,1.28,20.1,10/21/2021 10:40
SPL15,,D5,0.893,18.4,10/21/2021 10:40
SPL16,,E5,0.583,10.1,10/21/2021 10:40
SPL17,,B6,3.22,25.9,10/21/2021 10:40
SPL18,,C6,1.5,32.1,10/21/2021 10:40
SPL19,,D6,1.97,43.3,10/21/2021 10:40
SPL20,,E6,1.18,35.4,10/21/2021 10:40
SPL21,,B7,4.22,38.4,10/21/2021 10:40
SPL22,,C7,3.5,29.9,10/21/2021 10:40
SPL23,,D7,1.21,37,10/21/2021 10:40
SPL24,,E7,2.61,38.5,10/21/2021 10:40
