Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,1.14,14,11/4/2021 11:25
,,E1,0.5,19.7,
,,B8,1.35,18.9,
,,E8,0.375,15.8,
SPL1,,B2,2.75,12.8,11/4/2021 11:25
SPL2,,C2,2.32,17.6,11/4/2021 11:25
SPL3,,D2,3.03,25.4,11/4/2021 11:25
SPL4,,E2,1.5,25.9,11/4/2021 11:25
SPL5,,B3,2.64,38.5,11/4/2021 11:25
SPL6,,C3,1.57,27.3,11/4/2021 11:25
SPL7,,D3,1.44,21.1,11/4/2021 11:25
SPL8,,E3,4.17,34,11/4/2021 11:25
SPL9,,B4,5.16,123,11/4/2021 11:25
SPL10,,C4,1.44,122,11/4/2021 11:25
SPL11,,D4,5.94,250,11/4/2021 11:25
SPL12,,E4,6.06,176,11/4/2021 11:25
SPL13,,B5,3.81,177,11/4/2021 11:25
SPL14,,C5,0.125,135,11/4/2021 11:25
SPL15,,D5,48.6,234,11/4/2021 11:25
SPL16,,E5,17.6,297,11/4/2021 11:25
SPL17,,B6,500,2197,11/4/2021 11:25
SPL18,,C6,127,1272,11/4/2021 11:25
SPL19,,D6,14.2,1585,11/4/2021 11:25
SPL20,,E6,70.6,310,11/4/2021 11:25
SPL21,,B7,169,1753,11/4/2021 11:25
SPL22,,C7,178,1706,11/4/2021 11:25
SPL23,,D7,95.1,400,11/4/2021 11:25
SPL24,,E7,133,2029,11/4/2021 11:25
