Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,1.6,29.1,11/8/2021 14:13
,,E1,1.5,9.5,
,,B8,1.25,15.7,
,,E8,1,10.9,
SPL1,,B2,1.21,84.1,11/8/2021 14:13
SPL2,,C2,2.88,139,11/8/2021 14:13
SPL3,,D2,2.4,85.2,11/8/2021 14:13
SPL4,,E2,11.9,240,11/8/2021 14:13
SPL5,,B3,4,121,11/8/2021 14:13
SPL6,,C3,4.16,167,11/8/2021 14:13
SPL7,,D3,11.3,234,11/8/2021 14:13
SPL8,,E3,2.94,106,11/8/2021 14:13
SPL9,,B4,361,1799,11/8/2021 14:13
SPL10,,C4,915,5860,11/8/2021 14:13
SPL11,,D4,390,4505,11/8/2021 14:13
SPL12,,E4,22.7,5052,11/8/2021 14:13
SPL13,,B5,955,5399,11/8/2021 14:13
SPL14,,C5,980,7420,11/8/2021 14:13
SPL15,,D5,1494,6631,11/8/2021 14:13
SPL16,,E5,190,4904,11/8/2021 14:13
SPL17,,B6,40.8,703,11/8/2021 14:13
SPL18,,C6,1.13,19,11/8/2021 14:13
SPL19,,D6,101,675,11/8/2021 14:13
SPL20,,E6,15.7,307,11/8/2021 14:13
SPL21,,B7,13.4,678,11/8/2021 14:13
SPL22,,C7,1.55,10.2,11/8/2021 14:13
SPL23,,D7,5.78,257,11/8/2021 14:13
SPL24,,E7,2.06,19.7,11/8/2021 14:13
