Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.542,18.9,10/22/2021 10:49
,,E1,0.656,9.25,
,,B8,0.5,14.8,
,,E8,0.125,10.6,
SPL1,,B2,0.25,19.5,10/22/2021 10:49
SPL2,,C2,1.78,14.4,10/22/2021 10:49
SPL3,,D2,0.714,26.8,10/22/2021 10:49
SPL4,,E2,0.708,22.6,10/22/2021 10:49
SPL5,,B3,1.41,13.1,10/22/2021 10:49
SPL6,,C3,0.906,14.6,10/22/2021 10:49
SPL7,,D3,0.778,24.4,10/22/2021 10:49
SPL8,,E3,1.3,7.36,10/22/2021 10:49
SPL9,,B4,4.89,39.9,10/22/2021 10:49
SPL10,,C4,3.33,19.6,10/22/2021 10:49
SPL11,,D4,3.44,27.3,10/22/2021 10:49
SPL12,,E4,4.22,45,10/22/2021 10:49
SPL13,,B5,3.44,24.3,10/22/2021 10:49
SPL14,,C5,2.11,37.4,10/22/2021 10:49
SPL15,,D5,0.75,28.1,10/22/2021 10:49
SPL16,,E5,0.781,15.5,10/22/2021 10:49
SPL17,,B6,3.67,23.4,10/22/2021 10:49
SPL18,,C6,1.78,25.7,10/22/2021 10:49
SPL19,,D6,3.22,26.8,10/22/2021 10:49
SPL20,,E6,0.889,18.6,10/22/2021 10:49
SPL21,,B7,4.89,34.2,10/22/2021 10:49
SPL22,,C7,4.16,35.3,10/22/2021 10:49
SPL23,,D7,1.07,21.6,10/22/2021 10:49
SPL24,,E7,4,38,10/22/2021 10:49
