Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.5,7.19,10/31/2021 12:46
,,E1,0.313,9.5,
,,B8,0.75,18.4,
,,E8,1.75,15.3,
SPL1,,B2,176,850,10/31/2021 12:46
SPL2,,C2,122,655,10/31/2021 12:46
SPL3,,D2,22.8,108,10/31/2021 12:46
SPL4,,E2,186,1070,10/31/2021 12:46
SPL5,,B3,74.6,406,10/31/2021 12:46
SPL6,,C3,7.28,42.9,10/31/2021 12:46
SPL7,,D3,245,1250,10/31/2021 12:46
SPL8,,E3,262,1283,10/31/2021 12:46
SPL9,,B4,3.18,32.7,10/31/2021 12:46
SPL10,,C4,1.25,12.6,10/31/2021 12:46
SPL11,,D4,0.85,30.1,10/31/2021 12:46
SPL12,,E4,1.54,13.8,10/31/2021 12:46
SPL13,,B5,14.2,85.1,10/31/2021 12:46
SPL14,,C5,0.85,12.4,10/31/2021 12:46
SPL15,,D5,2.46,46.5,10/31/2021 12:46
SPL16,,E5,0.5,14.2,10/31/2021 12:46
SPL17,,B6,2.97,46.3,10/31/2021 12:46
SPL18,,C6,0.875,46.7,10/31/2021 12:46
SPL19,,D6,0.813,34,10/31/2021 12:46
SPL20,,E6,1.34,33.8,10/31/2021 12:46
SPL21,,B7,0.7,39.5,10/31/2021 12:46
SPL22,,C7,1.59,46.4,10/31/2021 12:46
SPL23,,D7,4.83,33.7,10/31/2021 12:46
SPL24,,E7,4.17,68.2,10/31/2021 12:46
