Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,1.1,3,11/4/2021 11:30
,,E1,0.188,18.1,
,,B8,0.833,14,
,,E8,1.95,7.83,
SPL1,,B2,69.6,302,11/4/2021 11:30
SPL2,,C2,913,4390,11/4/2021 11:30
SPL3,,D2,501,2335,11/4/2021 11:30
SPL4,,E2,946,4814,11/4/2021 11:30
SPL5,,B3,849,3949,11/4/2021 11:30
SPL6,,C3,131,732,11/4/2021 11:30
SPL7,,D3,617,2967,11/4/2021 11:30
SPL8,,E3,553,2671,11/4/2021 11:30
SPL9,,B4,32.7,361,11/4/2021 11:30
SPL10,,C4,61.8,305,11/4/2021 11:30
SPL11,,D4,1.45,20.9,11/4/2021 11:30
SPL12,,E4,66.1,496,11/4/2021 11:30
SPL13,,B5,53,649,11/4/2021 11:30
SPL14,,C5,1.82,27.4,11/4/2021 11:30
SPL15,,D5,1.3,20,11/4/2021 11:30
SPL16,,E5,67.5,646,11/4/2021 11:30
SPL17,,B6,26.4,123,11/4/2021 11:30
SPL18,,C6,1.71,75.8,11/4/2021 11:30
SPL19,,D6,12.6,92.3,11/4/2021 11:30
SPL20,,E6,1.1,18.6,11/4/2021 11:30
SPL21,,B7,9.03,174,11/4/2021 11:30
SPL22,,C7,1.75,18.1,11/4/2021 11:30
SPL23,,D7,0.917,78.6,11/4/2021 11:30
SPL24,,E7,4.03,79,11/4/2021 11:30
