Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.2,7.25,11/1/2021 13:50
,,E1,0.25,13,
,,B8,0.375,15.3,
,,E8,1.08,10.6,
SPL1,,B2,0.813,6.7,11/1/2021 13:50
SPL2,,C2,3.59,19.3,11/1/2021 13:50
SPL3,,D2,10.2,61.2,11/1/2021 13:50
SPL4,,E2,7.72,100,11/1/2021 13:50
SPL5,,B3,0.292,14.9,11/1/2021 13:50
SPL6,,C3,5.17,27.2,11/1/2021 13:50
SPL7,,D3,0.65,17.1,11/1/2021 13:50
SPL8,,E3,0.875,31,11/1/2021 13:50
SPL9,,B4,229,1271,11/1/2021 13:50
SPL10,,C4,16.3,96.1,11/1/2021 13:50
SPL11,,D4,416,1916,11/1/2021 13:50
SPL12,,E4,192,1029,11/1/2021 13:50
SPL13,,B5,160,967,11/1/2021 13:50
SPL14,,C5,515,2380,11/1/2021 13:50
SPL15,,D5,26.3,151,11/1/2021 13:50
SPL16,,E5,310,1657,11/1/2021 13:50
SPL17,,B6,2.13,20.8,11/1/2021 13:50
SPL18,,C6,0.958,12.8,11/1/2021 13:50
SPL19,,D6,0.833,15.6,11/1/2021 13:50
SPL20,,E6,0.5,18.4,11/1/2021 13:50
SPL21,,B7,0.917,28.6,11/1/2021 13:50
SPL22,,C7,1.5,34,11/1/2021 13:50
SPL23,,D7,0.563,23.8,11/1/2021 13:50
SPL24,,E7,0.667,9.35,11/1/2021 13:50
