Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.45,15.1,10/21/2021 11:18
,,E1,0.375,13.7,
,,B8,0.55,20.9,
,,E8,0.542,10.9,
SPL1,,B2,4.19,19.8,10/21/2021 11:18
SPL2,,C2,3.53,38.5,10/21/2021 11:18
SPL3,,D2,4.75,48,10/21/2021 11:18
SPL4,,E2,1.53,21.6,10/21/2021 11:18
SPL5,,B3,2.19,41.3,10/21/2021 11:18
SPL6,,C3,0.958,15.5,10/21/2021 11:18
SPL7,,D3,1.36,28.9,10/21/2021 11:18
SPL8,,E3,3.53,28.9,10/21/2021 11:18
SPL9,,B4,1.5,20.5,10/21/2021 11:18
SPL10,,C4,1,21.3,10/21/2021 11:18
SPL11,,D4,1,23.6,10/21/2021 11:18
SPL12,,E4,0.893,16.9,10/21/2021 11:18
SPL13,,B5,0.583,37.4,10/21/2021 11:18
SPL14,,C5,0.5,33.8,10/21/2021 11:18
SPL15,,D5,3.13,32.9,10/21/2021 11:18
SPL16,,E5,1.5,9.67,10/21/2021 11:18
SPL17,,B6,1.75,35.6,10/21/2021 11:18
SPL18,,C6,0.5,28.1,10/21/2021 11:18
SPL19,,D6,2.19,33,10/21/2021 11:18
SPL20,,E6,1,42,10/21/2021 11:18
SPL21,,B7,5.08,49.2,10/21/2021 11:18
SPL22,,C7,3.08,20.9,10/21/2021 11:18
SPL23,,D7,4.08,47.5,10/21/2021 11:18
SPL24,,E7,2.75,33,10/21/2021 11:18
