Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,1.31,17.2,11/8/2021 14:18
,,E1,0.85,6.9,
,,B8,1.38,12.3,
,,E8,0.95,14.8,
SPL1,,B2,114,1497,11/8/2021 14:18
SPL2,,C2,97.1,2421,11/8/2021 14:18
SPL3,,D2,241,1195,11/8/2021 14:18
SPL4,,E2,343,1757,11/8/2021 14:18
SPL5,,B3,4.4,1303,11/8/2021 14:18
SPL6,,C3,25.8,1740,11/8/2021 14:18
SPL7,,D3,106,1466,11/8/2021 14:18
SPL8,,E3,4.31,1172,11/8/2021 14:18
SPL9,,B4,3.82,34.3,11/8/2021 14:18
SPL10,,C4,1.61,29.3,11/8/2021 14:18
SPL11,,D4,1.35,24.9,11/8/2021 14:18
SPL12,,E4,3.34,71.8,11/8/2021 14:18
SPL13,,B5,0.821,29.6,11/8/2021 14:18
SPL14,,C5,1.94,31.5,11/8/2021 14:18
SPL15,,D5,0.55,15.8,11/8/2021 14:18
SPL16,,E5,2.4,18.1,11/8/2021 14:18
SPL17,,B6,1.94,118,11/8/2021 14:18
SPL18,,C6,3.25,121,11/8/2021 14:18
SPL19,,D6,5.17,233,11/8/2021 14:18
SPL20,,E6,4.72,135,11/8/2021 14:18
SPL21,,B7,5.72,174,11/8/2021 14:18
SPL22,,C7,1.83,65.9,11/8/2021 14:18
SPL23,,D7,1.08,71.3,11/8/2021 14:18
SPL24,,E7,14.6,295,11/8/2021 14:18
