Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,1.15,17.7,10/19/2021 15:34
,,E1,0.917,22.6,
,,B8,1.31,19.4,
,,E8,0.563,21.3,
SPL1,,B2,2.05,14.5,10/19/2021 15:34
SPL2,,C2,1.75,23.9,10/19/2021 15:34
SPL3,,D2,0.929,12.6,10/19/2021 15:34
SPL4,,E2,1.86,16.4,10/19/2021 15:34
SPL5,,B3,1.38,22.1,10/19/2021 15:34
SPL6,,C3,1.44,20.4,10/19/2021 15:34
SPL7,,D3,2.21,19.9,10/19/2021 15:34
SPL8,,E3,2.33,21.7,10/19/2021 15:34
SPL9,,B4,2.15,25,10/19/2021 15:34
SPL10,,C4,2,23.3,10/19/2021 15:34
SPL11,,D4,0.75,30.7,10/19/2021 15:34
SPL12,,E4,1.95,26,10/19/2021 15:34
SPL13,,B5,3.34,39.2,10/19/2021 15:34
SPL14,,C5,2.46,23.9,10/19/2021 15:34
SPL15,,D5,2.18,31.7,10/19/2021 15:34
SPL16,,E5,1.89,26,10/19/2021 15:34
SPL17,,B6,1.61,34.9,10/19/2021 15:34
SPL18,,C6,3.33,24.4,10/19/2021 15:34
SPL19,,D6,1.6,14.6,10/19/2021 15:34
SPL20,,E6,2,9.25,10/19/2021 15:34
SPL21,,B7,2.07,36.1,10/19/2021 15:34
SPL22,,C7,1.59,14.1,10/19/2021 15:34
SPL23,,D7,1.38,8.69,10/19/2021 15:34
SPL24,,E7,1.45,21.6,10/19/2021 15:34
