Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,0.75,14.7,10/31/2021 12:36
,,E1,0.958,21.6,
,,B8,0.75,17.7,
,,E8,1,14.9,
SPL1,,B2,2.42,139,10/31/2021 12:36
SPL2,,C2,11.9,225,10/31/2021 12:36
SPL3,,D2,4.08,150,10/31/2021 12:36
SPL4,,E2,12.3,91.3,10/31/2021 12:36
SPL5,,B3,12.6,225,10/31/2021 12:36
SPL6,,C3,25.4,327,10/31/2021 12:36
SPL7,,D3,6.97,46.9,10/31/2021 12:36
SPL8,,E3,12.4,176,10/31/2021 12:36
SPL9,,B4,9.97,39.3,10/31/2021 12:36
SPL10,,C4,256,1105,10/31/2021 12:36
SPL11,,D4,296,1353,10/31/2021 12:36
SPL12,,E4,213,1096,10/31/2021 12:36
SPL13,,B5,18.5,95.6,10/31/2021 12:36
SPL14,,C5,205,1232,10/31/2021 12:36
SPL15,,D5,138,727,10/31/2021 12:36
SPL16,,E5,122,608,10/31/2021 12:36
SPL17,,B6,10.6,106,10/31/2021 12:36
SPL18,,C6,0.583,31.9,10/31/2021 12:36
SPL19,,D6,9.31,49.2,10/31/2021 12:36
SPL20,,E6,29.1,156,10/31/2021 12:36
SPL21,,B7,32.4,161,10/31/2021 12:36
SPL22,,C7,0.875,12.7,10/31/2021 12:36
SPL23,,D7,7.97,65.6,10/31/2021 12:36
SPL24,,E7,1.15,13.6,10/31/2021 12:36
