Well ID,Name,Well,PC_100,chlA_150,Reading Date/Time
BLK,,B1,1,11.4,10/29/2021 12:25
,,E1,0.85,3.08,
,,B8,0.5,8.5,
,,E8,0.75,18.3,
SPL1,,B2,0.458,15.8,10/29/2021 12:25
SPL2,,C2,1.47,34.9,10/29/2021 12:25
SPL3,,D2,2.14,22.8,10/29/2021 12:25
SPL4,,E2,0.563,28.6,10/29/2021 12:25
SPL5,,B3,1.25,15.8,10/29/2021 12:25
SPL6,,C3,0.75,23.3,10/29/2021 12:25
SPL7,,D3,1.33,16.4,10/29/2021 12:25
SPL8,,E3,2.7,19.7,10/29/2021 12:25
SPL9,,B4,16.7,273,10/29/2021 12:25
SPL10,,C4,10.8,133,10/29/2021 12:25
SPL11,,D4,56.3,280,10/29/2021 12:25
SPL12,,E4,12.8,256,10/29/2021 12:25
SPL13,,B5,28.1,290,10/29/2021 12:25
SPL14,,C5,22.6,186,10/29/2021 12:25
SPL15,,D5,3.5,26.4,10/29/2021 12:25
SPL16,,E5,7.17,56.2,10/29/2021 12:25
SPL17,,B6,70.3,371,10/29/2021 12:25
SPL18,,C6,38.6,160,10/29/2021 12:25
SPL19,,D6,61.1,280,10/29/2021 12:25
SPL20,,E6,3.72,22,10/29/2021 12:25
SPL21,,B7,117,588,10/29/2021 12:25
SPL22,,C7,111,584,10/29/2021 12:25
SPL23,,D7,4.83,27.3,10/29/2021 12:25
SPL24,,E7,97.4,500,10/29/2021 12:25
